Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-20 12:38:48.826,-1.04,-0.11,-0.31,82.09,160.83,-13.43,12.02,-13.31,14.90,-0.89,-0.22,-0.15,59.51,-55.36,-28.50,35.53,-13.43,1.32
2024-11-20 12:38:49.032,-1.32,-0.02,0.65,38.02,15.50,-13.73,12.98,-14.67,12.45,-1.09,-0.11,-0.09,64.70,-8.30,-13.37,37.30,-10.19,-5.29
2024-11-20 12:38:49.338,-0.52,-0.18,-0.32,-45.29,-90.39,-26.6,12.08,-14.48,9.03,-1.37,-0.08,-0.29,-163.64,87.52,53.10,32.90,-15.81,2.86
2024-11-20 12:38:49.544,-0.88,-0.20,-0.07,-41.38,-78.61,10.38,14.11,-13.02,9.72,-0.62,-0.16,0.08,2.20,-26.92,4.39,29.32,-15.97,7.96
2024-11-20 12:38:49.854,-1.04,-0.13,-0.16,-42.54,-11.17,0.67,13.26,-11.55,8.67,-0.52,0.23,-0.56,29.36,-33.51,-17.21,26.28,-12.99,10.75
2024-11-20 12:38:50.060,-1.25,0.02,-0.40,59.39,161.25,-25.51,4.19,-9.84,11.43,-0.92,-0.20,-0.13,79.47,-59.27,-23.93,26.43,-11.60,3.26
2024-11-20 12:38:50.367,-0.49,-0.15,-0.13,46.57,-91.19,-9.89,3.61,-12.67,6.67,-1.09,-0.22,-0.21,67.75,-10.56,-19.17,26.05,-9.29,-3.85
2024-11-20 12:38:50.573,-0.54,-0.20,-0.60,-63.84,-70.56,-14.2,4.71,-11.76,4.79,-1.53,-0.52,-0.44,-87.77,110.66,88.87,27.01,-7.13,-4.39
2024-11-20 12:38:50.783,-0.92,-0.03,-0.13,-61.52,-79.96,7.26,6.84,-11.57,4.70,-0.41,0.10,-0.28,-30.15,-41.02,19.90,27.26,-9.97,4.50
2024-11-20 12:38:50.989,-1.14,0.25,-0.10,-7.02,-13.55,8.24,7.36,-12.21,5.19,-1.13,0.39,-0.57,86.30,35.52,-35.89,26.64,-9.01,4.41
2024-11-20 12:38:51.295,-1.39,-0.58,-0.37,-50.17,147.83,-32.5,3.52,-10.73,8.50,-0.94,-0.31,-0.12,40.10,-78.43,-14.34,26.60,-7.82,0.27
2024-11-20 12:38:51.605,-0.43,-0.18,-0.27,37.54,-57.37,-19.53,2.83,-11.34,6.57,-1.07,-0.24,-0.06,61.16,-29.79,-19.84,26.66,-6.42,-3.44
2024-11-20 12:38:51.817,-0.92,-0.28,0.08,-15.20,-50.35,-23.0,2.28,-13.06,6.18,-1.30,0.07,-0.45,-52.98,139.95,59.94,27.60,-5.73,-5.21
2024-11-20 12:38:52.024,-0.96,-0.16,-0.09,-59.14,-85.33,-8.48,4.42,-12.84,9.05,-0.68,-0.07,-0.14,-57.43,39.25,44.62,24.90,-10.61,2.43
2024-11-20 12:38:52.330,-0.99,-0.12,-0.12,-25.27,-48.03,15.56,4.77,-12.19,10.85,-1.26,-0.37,0.93,40.65,-14.65,23.68,23.27,-10.68,7.07
2024-11-20 12:38:52.536,-1.48,-0.19,0.21,6.65,115.23,16.05,2.08,-11.87,12.27,-1.10,-0.76,-0.18,86.98,-37.48,21.00,21.80,-9.89,4.81
2024-11-20 12:38:52.847,-0.78,-0.10,-0.26,57.98,72.02,-22.71,-3.53,-11.78,4.57,-0.97,-0.35,-0.07,75.81,-28.32,-11.78,21.83,-7.58,-1.21
2024-11-20 12:38:53.053,-1.00,-0.14,0.42,91.98,-21.24,-38.70,-2.14,-9.99,1.29,-0.97,-0.14,-0.22,75.74,21.12,-8.36,22.39,-5.83,-4.58
2024-11-20 12:38:53.359,-0.75,-0.46,-0.16,-41.32,-50.66,-1.04,-2.16,-5.15,-3.14,-1.13,0.09,-0.29,75.99,31.68,21.00,21.53,-0.92,-7.41
2024-11-20 12:38:53.567,-0.99,0.02,-0.11,116.76,-18.43,11.78,-3.21,-2.51,-5.22,-1.05,-0.10,-0.33,152.04,29.17,5.31,24.02,4.60,-8.95
2024-11-20 12:38:54.278,-0.97,-0.10,-0.25,38.02,-9.58,24.54,0.96,12.35,-8.89,-1.15,-0.49,-0.35,68.60,-26.18,10.62,27.78,20.54,-1.14
2024-11-20 12:38:54.384,-1.13,-0.55,-0.12,50.84,67.57,0.73,3.33,12.70,-7.87,-0.93,-0.42,-0.19,105.53,-48.34,-3.36,28.06,20.76,1.25
2024-11-20 12:38:54.590,-0.61,-0.27,0.11,51.39,42.60,-11.96,6.56,15.84,-2.67,-1.08,-0.40,-0.01,41.87,-34.12,-5.55,27.71,22.55,5.81
2024-11-20 12:38:54.900,-0.64,-0.31,-0.18,27.10,-33.14,-31.01,7.18,17.07,0.71,-1.37,-0.11,-0.10,9.22,27.04,20.02,28.26,22.67,7.23
2024-11-20 12:38:55.206,-0.84,-0.10,-0.14,-20.14,-81.24,-9.22,5.81,16.88,-1.33,-0.80,-0.16,-0.11,-25.57,66.35,41.38,30.51,20.10,6.88
2024-11-20 12:38:55.412,-0.94,-0.12,-0.17,-7.51,-60.36,16.36,5.63,16.28,-3.11,-1.26,-0.43,0.99,-47.42,-43.64,13.24,32.75,18.42,4.91
2024-11-20 12:38:55.618,-1.44,-0.06,-0.11,-15.32,57.01,-12.76,5.73,14.62,-5.21,-1.03,-0.56,-0.31,109.38,-45.41,1.95,31.82,17.68,5.13
2024-11-20 12:38:55.928,-0.97,-0.07,-0.25,56.40,104.43,-25.94,7.79,16.39,2.04,-0.89,-0.29,-0.18,76.84,-49.74,-23.32,33.42,19.09,7.69
2024-11-20 12:38:56.134,-0.86,-0.11,0.14,43.82,-56.03,-30.52,7.70,16.92,1.31,-1.07,-0.32,-0.16,73.30,-12.94,-15.69,32.91,18.51,7.97
2024-11-20 12:38:56.440,-0.54,-0.16,-0.36,-31.56,-58.23,-19.2,6.40,17.65,1.06,-1.28,-0.21,-0.22,-159.24,114.99,71.96,30.65,19.40,8.74
2024-11-20 12:38:56.646,-0.94,0.05,-0.11,-35.77,-77.51,17.27,6.93,17.91,-1.33,-0.53,-0.04,-0.13,-24.78,-35.10,15.14,32.42,18.37,7.41
