Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-12 20:12:22,-2.21,0.06,-0.58,45.84,135.19,-111.2,10.30,9.03,-12.38,-0.95,-0.26,-0.07,6.16,-154.30,32.78,7.46,3.56,-34.25
2024-11-12 20:12:22,-1.57,1.00,0.49,-10.99,-136.60,53.7,7.91,11.44,-11.90,-0.54,-0.50,-0.13,41.26,99.00,55.73,5.94,6.09,-28.96
2024-11-12 20:12:23,-2.08,-0.40,-0.43,17.21,140.75,-95.52,12.88,9.07,-12.00,-0.85,-0.43,-0.03,-12.21,-147.03,41.81,9.47,2.93,-34.20
2024-11-12 20:12:23,-1.46,-0.49,-0.52,-62.62,-133.54,67.6,9.77,13.06,-9.29,-0.38,-0.42,-0.37,19.78,115.97,51.39,8.86,5.15,-26.05
2024-11-12 20:12:24,-2.16,-0.61,-0.52,-3.85,132.32,-145.3,15.66,10.67,-10.61,-0.83,-0.38,-0.06,-8.85,-134.64,20.69,10.93,3.81,-32.46
2024-11-12 20:12:24,-1.93,0.80,-0.45,-14.16,-108.58,38.1,11.10,13.82,-6.65,-0.45,-0.30,-0.32,12.51,115.60,72.88,9.11,5.57,-22.99
2024-11-12 20:12:25,-2.16,-0.50,-0.04,26.49,121.34,-79.41,15.22,11.05,-8.63,-0.85,-0.02,-0.04,35.83,-151.92,35.58,11.40,3.86,-31.27
2024-11-12 20:12:26,-1.54,0.32,-0.69,-7.69,-119.63,51.94,10.31,13.54,-8.64,-1.10,-0.18,-1.53,-207.64,-49.62,7.75,11.90,4.86,-27.44
2024-11-12 20:12:26,-1.61,-0.68,-0.46,3.60,136.78,-71.35,14.66,10.25,-10.24,-1.14,-0.22,-0.08,18.01,-147.89,45.84,11.73,2.62,-32.69
2024-11-12 20:12:27,-1.15,-0.73,0.22,-57.98,-98.08,68.18,10.64,12.04,-9.78,-0.22,0.24,0.64,-37.72,22.89,40.10,11.61,4.44,-28.19
2024-11-12 20:12:27,-1.64,-0.17,-0.56,57.62,103.70,-48.95,14.26,8.87,-11.01,-1.04,0.01,0.01,42.42,-161.68,50.78,10.86,2.37,-32.59
2024-11-12 20:12:28,-1.53,0.25,-0.60,-73.36,-126.22,52.5,9.69,12.04,-8.08,-1.22,-0.27,-1.44,-156.68,-44.68,-81.67,9.75,4.11,-27.58
2024-11-12 20:12:28,-1.93,-0.54,-0.41,38.51,126.95,-61.46,11.98,11.04,-11.79,-0.99,-0.18,-0.06,11.29,-176.33,41.32,8.07,3.32,-32.42
2024-11-12 20:12:28,-1.10,-0.70,0.08,0.31,-129.03,52.06,7.56,12.62,-9.70,-0.51,-0.40,-0.27,40.77,128.36,64.82,7.98,5.25,-26.94
2024-11-12 20:12:29,-1.73,-0.96,-0.38,-7.02,133.30,-72.27,14.78,10.23,-12.22,-1.01,-0.17,-0.11,-3.42,-138.61,23.80,10.53,4.52,-34.06
2024-11-12 20:12:29,-1.22,0.85,-0.10,-39.98,-127.32,47.2,10.57,13.98,-9.24,-0.53,-0.48,-0.17,8.00,112.98,70.56,9.16,7.30,-24.99
2024-11-12 20:12:30,-1.83,-0.44,-0.29,21.55,141.24,-68.05,14.66,11.04,-9.63,-0.69,-0.31,-0.02,37.66,-158.45,5.07,11.51,4.76,-32.59
2024-11-12 20:12:30,-1.57,0.09,-0.20,-111.08,-137.39,54.,11.57,13.54,-4.22,-0.65,-0.27,-0.47,-0.31,91.74,87.65,7.53,5.51,-22.97
2024-11-12 20:12:31,-1.88,-0.53,-0.41,-4.70,123.72,-85.21,13.94,9.29,-10.35,-0.52,-0.19,-0.04,27.65,-155.70,-5.25,10.16,3.34,-30.48
2024-11-12 20:12:31,-1.29,0.41,-0.60,0.61,-119.20,40.65,8.72,13.10,-5.68,-0.49,-0.46,-0.27,33.81,140.93,71.59,7.06,4.48,-24.26
2024-11-12 20:12:32,-1.48,-0.69,-0.81,13.37,135.68,-68.24,13.24,10.24,-10.22,-0.73,-0.34,0.01,28.26,-149.84,-3.30,9.30,3.04,-31.23
2024-11-12 20:12:32,-1.71,-0.22,0.06,-9.83,-132.02,37.23,7.87,12.40,-7.10,-0.50,-0.64,-0.18,24.17,109.01,64.09,6.93,4.71,-24.22
