Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-12 20:11:03,-1.71,0.17,1.15,37.72,197.69,-40.65,16.10,0.28,10.38,-1.70,0.57,-0.13,-49.99,-107.73,42.48,10.30,-12.10,-13.35
2024-11-12 20:11:04,-1.74,0.17,-3.39,425.90,-265.69,59.8,13.45,-1.05,12.74,-1.69,0.24,0.80,224.55,267.15,-13.73,15.34,-15.00,-16.83
2024-11-12 20:11:04,-1.54,0.55,0.34,-48.83,178.41,-9.46,15.36,1.03,9.13,-1.47,-0.54,0.11,1.89,-176.64,84.72,8.78,-13.73,-12.10
2024-11-12 20:11:05,-0.12,-0.01,-0.77,332.89,-243.29,23.3,10.11,-0.62,17.59,-1.94,-0.10,0.91,174.13,227.84,-18.74,17.27,-19.07,-11.99
2024-11-12 20:11:05,-1.49,-0.04,1.04,114.20,178.04,-59.2,12.57,4.14,13.62,-1.21,0.40,-0.29,-14.04,-122.56,47.06,8.52,-10.24,-8.96
2024-11-12 20:11:06,-4.00,-0.02,0.47,-121.46,-27.10,-24.,11.72,-1.50,15.98,-1.69,0.35,0.68,254.27,276.06,-4.82,14.51,-14.33,-13.94
2024-11-12 20:11:06,-1.54,0.73,-0.04,-13.85,183.17,-32.9,14.09,3.09,11.02,-1.92,0.67,-0.38,-51.21,-135.50,88.20,8.44,-10.71,-11.29
2024-11-12 20:11:07,-2.07,-0.47,0.51,-108.52,-127.99,-57,9.84,0.65,13.92,-1.61,0.61,0.13,179.38,312.01,39.92,11.43,-15.86,-13.38
2024-11-12 20:11:07,-1.49,0.37,0.16,-101.14,155.58,-13.,14.81,3.77,9.50,-1.74,0.58,-0.25,-22.77,-106.14,50.29,7.65,-9.80,-10.94
2024-11-12 20:11:08,-3.26,0.46,4.00,244.93,-232.97,-15.,8.56,1.67,15.47,-1.38,0.55,0.21,273.38,319.09,11.72,11.98,-15.01,-11.45
2024-11-12 20:11:08,-1.47,0.62,-0.21,-102.29,127.56,-3.6,18.15,5.03,5.53,0.28,-0.22,-0.84,18.07,-21.67,-73.67,4.69,-5.73,-10.44
2024-11-12 20:11:09,-1.28,0.55,-1.69,440.98,-8.18,103.21,7.80,6.81,14.77,-1.13,0.31,-0.69,-87.77,112.06,1.59,8.76,-11.13,-10.51
2024-11-12 20:11:09,-1.09,0.05,-0.11,-69.70,33.63,2.87,16.50,8.78,4.60,0.27,0.04,-0.97,-15.50,-0.31,-91.25,5.26,-4.58,-10.89
2024-11-12 20:11:10,-1.76,1.70,0.18,49.44,-111.39,64.88,7.98,7.52,12.23,-2.39,-0.51,-0.79,18.86,174.80,-8.67,13.34,-6.62,-14.23
2024-11-12 20:11:10,-1.49,0.30,0.30,5.19,149.23,-7.08,12.29,9.73,2.84,-1.55,0.25,-0.13,4.82,-120.91,64.15,8.15,-1.27,-14.90
