Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:25:05.389,-0.75,0.26,-0.04,57.19,-114.14,35.89,0.90,19.87,-7.31,-0.54,0.69,-0.04,-24.72,-20.26,-31.68,29.31,26.09,5.65
2024-11-15 19:25:05.595,-1.45,0.45,1.59,105.22,195.37,-98.8,3.72,18.40,-8.76,-1.09,0.16,-0.47,8.00,-86.55,-39.43,30.05,26.05,6.40
2024-11-15 19:25:06.101,-0.33,-0.18,-0.73,-64.45,-11.54,34.48,4.69,22.17,-4.28,-1.36,0.33,-0.57,7.32,140.26,133.18,27.64,25.83,13.68
2024-11-15 19:25:06.307,-1.18,-0.19,-0.32,-21.30,-112.49,15.0,0.87,18.97,-9.42,-1.78,1.31,2.44,-122.31,118.04,54.14,30.10,25.81,6.08
2024-11-15 19:25:06.522,-1.39,0.32,-0.08,-119.69,24.11,6.29,2.34,16.16,-10.25,-1.85,-0.82,-0.57,-10.38,-143.68,59.39,29.57,26.61,6.14
2024-11-15 19:25:07.128,-0.63,0.04,-0.55,16.60,-85.63,-15.87,3.08,22.41,-5.18,-0.61,-0.35,-0.54,-16.72,153.50,58.35,28.02,26.17,13.54
2024-11-15 19:25:07.334,-0.82,0.28,-0.15,-77.27,-107.73,56.2,0.98,20.51,-7.79,-1.83,1.15,2.35,-77.15,64.39,-4.27,30.29,26.81,6.65
2024-11-15 19:25:07.640,-1.52,0.17,0.59,157.04,151.61,-59.9,4.60,17.88,-9.28,-0.95,0.12,-0.07,62.68,-95.21,-36.87,30.93,26.71,5.97
2024-11-15 19:25:08.147,-0.35,-0.28,-0.71,-56.70,-138.85,91.6,4.04,23.33,-5.24,-1.34,0.14,-0.43,-29.11,108.09,108.58,28.00,27.00,13.73
2024-11-15 19:25:08.253,-0.92,0.26,-0.30,-53.83,-145.94,45.5,2.77,23.27,-6.26,0.11,0.02,-1.12,-164.79,-6.77,63.84,29.81,27.10,10.44
