Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:28:54.525,-1.42,-0.30,-0.57,-2.38,128.36,-95.89,7.74,-3.49,11.34,-0.82,0.09,0.12,-18.98,-162.41,-19.10,30.54,-4.25,6.98
2024-11-15 19:28:54.933,-0.67,-0.79,-1.45,1.46,-124.45,21.61,10.49,-4.08,9.23,-0.76,-0.45,-0.45,10.13,126.40,65.43,31.40,-4.49,4.39
2024-11-15 19:28:55.041,-0.81,0.29,-0.11,-42.05,-127.81,35.8,10.89,-5.73,7.46,-0.70,0.57,-0.03,-119.20,-31.07,31.74,30.68,-5.87,10.33
2024-11-15 19:28:55.347,-1.46,0.43,-0.07,-76.11,109.19,-7.02,10.14,-4.96,10.21,-1.30,-0.14,-0.41,62.38,-164.00,60.73,32.45,-7.95,9.16
2024-11-15 19:28:55.853,-0.71,0.24,-0.55,76.23,6.77,-38.02,13.33,-5.91,10.02,-1.80,0.21,-1.22,331.85,137.70,28.87,38.51,-5.64,-0.85
2024-11-15 19:28:55.959,-0.93,-0.31,-0.31,-26.79,-110.35,11.2,15.33,-5.74,7.95,-0.84,-0.40,-0.51,-8.00,146.48,63.42,39.77,-7.20,5.40
2024-11-15 19:28:56.365,-1.17,0.40,-0.01,-39.73,-13.18,20.20,14.20,-8.90,4.53,-0.16,-0.56,-0.90,83.62,-43.64,3.11,33.69,-7.36,11.05
2024-11-15 19:28:56.471,-1.77,-0.01,-0.45,38.21,163.21,-73.67,10.62,-6.19,10.95,-0.86,-0.12,-0.29,38.15,-128.11,-14.47,33.57,-7.43,8.25
2024-11-15 19:28:56.978,0.03,0.55,-1.40,-22.46,-97.72,-14.1,10.95,-5.33,9.77,-1.09,0.27,-0.51,-8.97,138.98,100.16,33.63,-5.13,5.29
2024-11-15 19:28:57.085,-0.96,0.26,-0.11,-6.90,-128.36,61.04,11.49,-5.55,8.44,-0.12,0.14,-0.96,-120.48,16.48,50.11,30.44,-4.44,8.96
2024-11-15 19:28:57.393,-1.42,0.50,-0.12,-90.21,107.30,-7.69,9.51,-5.66,10.07,-1.48,-0.02,-0.49,-50.35,-134.16,15.99,32.18,-6.30,8.12
2024-11-15 19:28:57.899,-0.91,0.15,-0.64,188.11,-79.77,53.22,12.55,-10.11,7.82,-2.04,-0.09,-0.45,-25.70,215.52,104.37,29.97,-7.23,-3.32
2024-11-15 19:28:58.005,-1.09,0.20,-0.57,-43.76,-126.95,19.5,14.32,-10.84,6.38,-0.22,0.07,-0.98,-112.43,39.31,39.18,32.73,-13.62,6.38
2024-11-15 19:28:58.420,-1.25,0.30,-0.17,-128.30,80.99,-54.2,11.74,-6.82,13.38,-1.15,0.71,-0.29,7.93,-129.15,-3.91,34.08,-10.99,11.11
2024-11-15 19:28:58.927,-1.11,0.17,-0.54,61.77,105.90,-56.34,14.73,-6.32,11.22,-1.88,0.10,-0.55,33.33,203.37,127.08,41.03,-7.45,0.29
2024-11-15 19:28:59.033,-0.96,0.19,-0.43,-18.55,-130.74,60.7,17.59,-7.46,10.13,-0.03,0.07,-1.05,-100.89,5.25,44.37,38.65,-9.57,7.93
2024-11-15 19:28:59.339,-1.25,0.13,0.22,-21.91,-18.25,23.44,17.44,-9.68,5.82,-0.36,-0.58,-1.09,85.33,-31.01,-4.39,35.80,-8.07,16.17
2024-11-15 19:28:59.846,-1.33,-0.26,-0.59,17.76,124.69,-87.34,13.09,-5.11,13.57,-1.61,0.55,-1.51,240.23,69.34,-34.79,39.89,-6.27,3.32
2024-11-15 19:28:59.951,-1.23,0.47,-0.73,-35.40,-123.41,22.0,14.40,-4.87,13.15,-0.77,-0.54,-0.47,5.55,110.05,67.50,37.08,-8.33,9.22
2024-11-15 19:29:00.258,-1.33,0.09,-0.08,-76.42,-58.17,3.97,17.31,-6.98,7.97,-0.91,0.13,0.28,-76.97,29.24,-23.93,30.62,-7.56,17.58
2024-11-15 19:29:00.464,-1.73,0.44,-0.65,135.25,156.25,-40.1,9.70,-3.80,17.42,-0.97,-0.16,-0.20,6.53,-127.75,-7.51,31.43,-7.57,15.77
2024-11-15 19:29:00.970,-2.98,-1.12,-1.40,-77.45,-90.03,30.15,8.04,-5.16,11.66,-1.44,0.25,-0.44,0.61,147.34,93.32,31.14,-4.02,7.03
2024-11-15 19:29:01.176,-0.97,0.07,-0.33,-29.60,-134.77,47.4,9.38,-4.20,11.15,-0.07,0.13,-0.84,-194.34,-50.60,55.73,25.59,-4.64,10.68
2024-11-15 19:29:01.382,-1.39,0.50,-0.23,-41.63,214.05,-26.9,6.65,-3.02,11.33,-1.58,-0.24,-0.39,-13.31,-125.12,29.91,23.99,-5.14,10.30
