Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 18:49:25.539,-0.30,0.38,-0.98,-61.83,-102.23,35.8,12.41,3.21,-11.40,-1.01,-0.10,-0.27,-35.46,127.62,106.14,31.58,17.00,-3.88
2024-11-15 18:49:25.946,-0.88,0.09,0.00,-4.46,-110.60,64.70,0.72,-2.10,-13.26,-1.10,0.11,-0.85,359.07,-120.61,17.58,36.83,7.48,-3.82
2024-11-15 18:49:26.151,-1.40,0.43,1.37,105.41,172.61,-89.1,6.79,-4.03,-10.13,-1.00,0.02,-0.40,17.52,-66.53,-28.38,33.23,9.24,-6.67
2024-11-15 18:49:26.658,-0.37,-0.22,-0.63,-28.38,-103.39,28.5,12.28,4.49,-11.67,-1.34,0.32,-0.45,-46.14,146.73,80.08,29.11,19.34,-3.76
2024-11-15 18:49:26.764,-1.00,0.10,-0.28,-41.81,-124.45,47.0,6.35,1.79,-14.33,-0.16,0.12,-0.74,-174.80,-29.54,55.54,35.34,12.83,-4.58
2024-11-15 18:49:27.170,-1.30,0.29,-0.27,-49.44,80.81,-36.25,5.76,-4.54,-11.25,-1.01,0.03,-0.64,39.49,-81.05,-34.12,32.81,10.24,-6.60
2024-11-15 18:49:27.677,-0.81,0.38,-0.61,87.04,20.45,-42.60,13.90,7.46,-11.08,-1.64,0.30,-0.37,-17.52,193.36,79.16,29.43,18.30,-5.33
2024-11-15 18:49:27.883,-1.01,0.06,-0.47,-59.63,-143.92,51.1,6.35,1.14,-13.60,-0.37,0.44,-0.46,-179.32,-46.88,56.70,35.94,13.62,-4.14
2024-11-15 18:49:28.089,-1.25,-0.01,0.17,-38.02,-14.83,27.40,-0.16,-2.95,-12.87,-1.00,-0.80,-1.02,93.81,-94.42,30.40,34.92,11.66,-5.71
2024-11-15 18:49:28.295,-1.32,-0.19,-0.42,10.01,145.08,-86.00,11.40,0.16,-10.74,-1.01,0.03,-0.02,70.74,-124.82,-5.86,31.48,10.78,-6.95
