Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:17:53.507,-1.61,0.30,0.83,-99.85,166.26,-67.0,9.85,14.88,13.68,-1.08,0.62,-0.35,-16.05,-109.86,-43.21,32.74,5.73,24.54
2024-11-15 19:17:54.013,0.01,0.30,-1.84,13.24,-122.56,38.33,7.25,15.26,16.66,-0.61,-0.22,-0.70,2.99,69.03,47.00,30.02,1.68,23.67
2024-11-15 19:17:54.219,-0.80,-0.04,-0.24,-68.91,-111.88,52.4,14.66,12.02,9.99,-0.77,0.13,1.02,-89.60,35.46,-10.50,26.35,9.88,25.62
2024-11-15 19:17:54.525,-1.66,0.05,1.13,2.99,94.24,-120.54,7.81,15.81,14.06,-1.00,0.57,-0.42,7.39,-71.29,-46.45,32.42,7.63,23.79
2024-11-15 19:17:55.031,-0.73,0.03,-0.60,-132.81,-78.00,91.9,4.90,15.61,16.60,-1.30,0.18,-0.47,4.03,136.41,105.53,33.50,3.64,21.61
2024-11-15 19:17:55.137,-0.90,0.16,-0.15,-15.50,-146.30,40.1,11.07,14.61,13.54,-0.03,0.13,-1.01,-167.30,10.31,55.85,28.12,4.79,25.10
2024-11-15 19:17:55.452,-1.22,0.09,-0.01,-83.98,-2.87,15.62,12.27,15.60,8.90,-0.34,-0.80,-0.91,107.48,-41.87,17.58,28.58,9.97,24.71
2024-11-15 19:17:55.962,-1.32,0.06,-0.50,55.11,104.43,-88.56,3.28,15.21,17.53,-1.73,0.28,-0.68,197.02,209.78,88.68,35.00,4.38,21.66
2024-11-15 19:17:56.070,-1.09,-0.11,-0.33,-25.02,-131.65,36.2,10.42,15.36,15.72,-0.27,-0.15,-0.97,-91.55,54.14,42.79,29.05,2.92,24.73
2024-11-15 19:17:56.376,-1.15,0.13,0.16,-52.12,-10.86,17.15,15.94,13.38,8.87,-2.02,0.60,1.07,-116.09,12.88,39.49,27.78,8.79,25.87
2024-11-15 19:17:56.582,-1.82,-0.11,-0.54,79.35,138.79,-74.65,6.24,17.30,15.69,-0.98,-0.27,-0.18,24.41,-130.86,-5.13,34.09,8.54,23.32
2024-11-15 19:17:56.988,-0.09,1.63,-1.53,-11.54,-106.51,25.2,7.56,15.81,17.98,-0.84,-0.17,-0.47,21.42,149.96,92.22,33.19,2.04,23.71
2024-11-15 19:17:57.194,-0.90,0.30,-0.09,-5.80,-139.22,40.41,13.28,14.61,12.13,-0.50,0.45,-0.31,-175.35,10.56,25.39,29.00,9.13,25.55
2024-11-15 19:17:57.500,-1.48,0.49,-0.24,-110.29,218.32,-88.,13.09,15.14,10.31,-1.08,0.61,-0.34,-27.53,-114.14,0.92,30.79,6.88,24.50
2024-11-15 19:17:58.007,-0.59,0.17,-0.50,27.53,82.09,-64.70,5.42,14.77,17.21,-1.24,0.11,-0.55,44.86,137.45,135.01,36.47,4.25,22.11
2024-11-15 19:17:58.112,-0.92,0.12,-0.34,-34.85,-133.91,37.9,9.14,15.16,15.91,-0.42,-0.25,-0.89,-57.68,70.56,44.31,29.58,1.50,24.12
2024-11-15 19:17:58.418,-1.25,0.04,0.19,-51.39,-15.93,18.98,16.32,13.98,7.91,-1.01,-0.34,-1.21,62.19,-79.77,-25.57,28.87,9.86,25.59
2024-11-15 19:17:58.925,-1.36,-0.35,-0.70,100.77,103.52,-86.9,5.58,16.71,15.89,-1.72,0.73,-1.36,219.54,107.73,-42.66,38.38,8.53,18.09
2024-11-15 19:17:59.130,-0.88,0.84,-0.26,-18.49,-139.53,34.3,10.66,15.50,15.23,-0.10,-0.04,-0.99,-137.39,37.72,49.93,28.54,4.57,24.57
2024-11-15 19:17:59.336,-1.18,0.28,0.03,-59.45,-68.12,9.77,15.95,13.78,9.03,-0.72,0.26,-0.02,-14.95,-7.69,-29.79,26.73,11.80,26.34
