Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:19:29.849,-1.26,-0.06,-0.61,39.61,89.42,-92.35,5.53,12.99,15.53,-1.67,0.10,-0.54,-8.12,131.53,95.09,34.69,2.73,19.56
2024-11-15 19:19:30.057,-0.94,0.33,-0.33,-7.93,-123.17,39.49,11.55,13.64,12.82,-1.26,1.16,1.93,-37.29,79.90,39.61,29.57,8.91,24.84
2024-11-15 19:19:30.365,-1.37,0.34,-0.25,-117.13,106.20,-11.,10.57,14.93,11.44,-1.00,0.25,-0.34,22.34,-81.24,-32.53,32.52,6.98,24.33
2024-11-15 19:19:30.884,-0.78,0.13,-0.56,-26.12,-98.45,-8.79,4.77,13.95,17.32,-1.26,0.17,-0.52,-51.94,125.67,91.67,33.17,1.82,22.28
2024-11-15 19:19:30.992,-0.80,0.26,-0.25,-23.80,-132.32,36.6,11.13,14.40,13.83,-0.11,-0.02,-0.99,-152.28,16.30,55.73,29.14,2.15,25.21
2024-11-15 19:19:31.298,-1.47,0.43,0.05,-122.07,123.35,-18.,12.40,14.94,10.72,-1.17,0.46,-0.31,13.55,-139.53,24.84,32.48,7.30,24.91
2024-11-15 19:19:31.504,-0.99,0.37,-0.58,79.90,103.15,-90.76,5.20,15.95,15.56,-0.83,-0.02,-0.26,23.99,-119.32,-3.97,34.55,7.57,23.18
2024-11-15 19:19:32.010,-0.87,-0.13,-0.28,-30.64,-123.90,34.6,9.86,14.23,15.78,-0.50,-0.12,-0.89,-76.90,80.02,41.08,30.54,1.72,23.88
2024-11-15 19:19:32.116,-0.84,0.22,-0.09,7.26,-105.65,35.40,14.38,12.50,11.85,-2.27,0.46,2.30,-1.77,117.68,-35.71,29.90,8.03,24.50
2024-11-15 19:19:32.422,-1.95,-0.20,-0.41,19.47,134.83,-84.53,5.55,15.91,16.55,-0.78,-0.10,-0.34,69.89,-133.06,-7.57,33.41,8.34,23.56
2024-11-15 19:19:32.929,-0.52,-0.22,-0.62,39.37,-89.36,-4.15,7.08,13.89,16.15,-0.72,-0.29,-0.27,-23.38,137.33,102.11,33.06,2.59,22.35
2024-11-15 19:19:33.135,-0.81,0.46,-0.12,3.17,-130.19,33.69,13.06,13.65,12.23,-0.21,0.22,-0.51,-196.17,-39.61,61.89,29.36,5.68,24.84
2024-11-15 19:19:33.441,-1.40,0.51,-0.11,-143.86,210.94,-66.,10.18,15.80,11.62,-1.39,0.08,-0.42,-15.26,-137.76,37.54,30.98,8.17,23.78
2024-11-15 19:19:33.948,-0.60,-0.11,-0.62,0.98,-105.96,-1.83,5.69,14.12,16.47,-1.29,0.13,-0.54,-3.91,127.99,101.56,33.79,2.71,20.35
2024-11-15 19:19:34.254,-0.92,0.16,-0.24,3.72,-133.73,34.30,14.15,13.24,11.36,-0.80,0.05,0.88,-121.89,23.07,-15.38,27.53,10.06,26.44
2024-11-15 19:19:34.459,-1.49,0.46,0.02,-92.71,63.78,-59.14,8.68,15.21,13.34,-0.95,0.03,-0.41,33.69,-96.56,-41.26,34.44,8.31,23.18
2024-11-15 19:19:35.066,-0.46,-0.05,-0.67,16.17,-109.01,18.49,9.02,13.98,15.39,-0.41,-0.24,-1.01,-106.51,68.30,57.92,31.68,1.78,22.77
2024-11-15 19:19:35.372,-0.78,-0.17,0.22,-5.80,-103.94,72.27,12.95,14.70,10.61,-0.71,-0.74,-1.25,96.98,-68.18,39.92,29.72,6.47,25.23
2024-11-15 19:19:35.887,-1.93,-0.15,-0.56,29.79,133.54,-74.65,7.15,14.58,17.59,-1.77,0.95,-1.26,226.62,122.07,-28.81,37.48,5.57,19.60
2024-11-15 19:19:36.096,-1.20,0.83,-0.75,-1.34,-115.60,20.94,9.34,13.79,16.09,-0.28,-0.14,-1.02,-125.31,47.24,51.33,30.79,1.17,23.18
2024-11-15 19:19:36.502,-1.16,0.00,-0.26,175.48,184.94,-47.5,8.86,15.45,13.76,-0.97,-0.09,-0.40,22.89,-76.60,-62.07,34.23,7.06,24.35
