Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-20 13:15:22.195,-1.04,-0.22,0.05,4.76,44.98,6.29,5.98,-19.41,5.18,-0.96,-0.32,-0.02,33.20,-11.41,-2.20,32.56,-18.04,-3.49
2024-11-20 13:15:22.501,-0.78,-0.23,0.04,24.29,13.92,6.23,6.08,-18.32,4.36,-0.96,-0.26,-0.12,1.04,-31.98,-10.44,31.29,-17.07,-5.05
2024-11-20 13:15:22.807,-0.81,-0.18,0.44,-19.41,5.98,-7.87,6.62,-16.66,6.04,-0.96,-0.17,-0.13,37.48,5.37,-5.92,31.08,-14.38,-6.85
2024-11-20 13:15:23.114,-0.57,-0.36,-0.16,-20.39,-56.82,-16.3,9.67,-15.27,2.36,-1.10,-0.26,-0.25,-62.26,100.95,29.48,33.39,-13.37,-1.15
2024-11-20 13:15:23.339,-0.94,-0.09,-0.14,-49.80,-62.87,7.26,10.50,-15.22,2.77,-0.66,-0.01,-0.02,-19.47,9.16,32.96,34.52,-13.11,4.59
2024-11-20 13:15:23.545,-0.98,-0.06,-0.17,-32.90,-41.20,12.15,10.63,-14.90,5.18,-0.75,0.10,0.17,3.23,-5.55,29.48,34.68,-12.95,8.11
2024-11-20 13:15:23.751,-1.28,-0.35,-0.27,-33.81,73.79,-26.55,9.50,-16.05,7.69,-0.92,-0.24,-0.08,93.38,-67.81,-10.80,35.47,-13.26,0.98
2024-11-20 13:15:23.957,-0.79,-0.31,-0.12,15.99,68.73,-19.59,13.38,-15.55,7.91,-0.97,-0.30,-0.14,51.76,-40.16,-18.68,36.30,-10.45,-5.22
2024-11-20 13:15:24.268,-1.04,-0.25,0.96,37.54,-8.54,-14.34,16.19,-14.82,6.40,-1.61,-0.33,0.39,-18.31,79.22,54.99,37.44,-7.25,-12.52
2024-11-20 13:15:24.574,-0.84,-0.15,-0.09,-37.66,-94.18,14.16,16.92,-13.32,6.07,-0.67,0.05,-0.12,-44.19,35.77,34.97,42.41,-19.14,4.09
2024-11-20 13:15:24.780,-1.02,-0.01,-0.24,-4.09,-43.64,21.55,16.52,-15.55,5.65,-1.24,-0.16,0.78,-8.00,-23.68,25.33,40.22,-28.02,9.20
2024-11-20 13:15:25.087,-1.28,-0.14,0.15,-17.33,112.30,-8.67,13.68,-14.27,14.39,-0.97,-0.24,0.00,51.21,-52.06,-8.42,33.91,-28.93,19.18
2024-11-20 13:15:25.297,-0.85,-0.31,-0.21,34.91,92.41,-22.22,9.72,-13.65,20.14,-0.98,-0.31,-0.09,57.07,-58.59,-22.64,37.15,-23.77,9.66
2024-11-20 13:15:25.504,-0.71,-0.16,-0.00,50.96,-7.39,-12.94,9.95,-15.34,16.55,-1.01,-0.25,-0.13,56.15,-21.18,-14.83,38.88,-16.71,-0.89
2024-11-20 13:15:25.910,-0.67,-0.55,-0.60,-67.99,-69.58,-38.2,13.57,-15.30,12.08,-0.92,-0.09,-0.27,-45.53,123.05,17.15,37.30,-17.85,6.45
2024-11-20 13:15:26.016,-0.94,-0.11,-0.12,-57.74,-83.80,14.89,15.65,-13.72,11.51,-0.48,0.05,-0.14,-19.65,-19.59,23.25,35.25,-18.19,11.17
2024-11-20 13:15:26.331,-1.06,0.04,-0.07,-35.16,-18.55,9.22,15.23,-14.47,11.22,-0.34,0.48,-0.52,-28.08,-43.70,-2.62,31.26,-20.57,12.56
2024-11-20 13:15:26.537,-1.25,-0.20,-0.38,-7.45,137.21,-50.60,7.80,-12.02,17.65,-0.92,-0.29,-0.09,74.89,-71.96,-8.42,32.48,-23.47,7.95
2024-11-20 13:15:26.743,-0.43,-0.20,-0.24,42.36,-26.43,-3.48,4.49,-16.48,16.25,-1.03,-0.33,-0.01,56.03,-34.18,-15.20,33.11,-22.18,-2.16
2024-11-20 13:15:27.052,-0.89,-0.45,-0.02,67.93,31.43,-43.15,7.41,-18.79,7.26,-1.34,-0.09,-0.32,-26.98,123.23,39.55,31.97,-18.43,-6.13
2024-11-20 13:15:27.259,-0.90,-0.16,-0.13,-63.17,-86.61,7.32,11.29,-17.22,8.65,-0.58,0.07,-0.20,-41.69,11.78,37.60,37.93,-22.08,7.78
2024-11-20 13:15:27.569,-0.91,-0.18,-0.06,-52.06,-40.34,14.83,11.87,-18.23,8.22,-0.68,0.39,0.26,-12.21,29.91,17.52,39.51,-26.22,12.63
2024-11-20 13:15:27.775,-1.49,-0.29,0.19,3.66,90.27,-7.14,15.81,-19.60,14.61,-1.00,-0.22,0.02,91.19,-43.52,-7.57,41.03,-29.91,12.21
2024-11-20 13:15:27.981,-0.60,-0.20,-0.13,23.86,49.87,-14.40,12.60,-19.48,22.61,-0.95,-0.33,-0.01,70.13,-45.35,-17.82,43.33,-31.09,-0.72
2024-11-20 13:15:28.288,-1.01,-0.30,0.95,42.18,22.64,-8.48,10.24,-18.49,22.06,-1.02,0.29,-0.96,-101.14,188.29,37.54,41.53,-28.82,8.92
2024-11-20 13:15:28.598,-0.75,-0.28,-0.16,-38.39,-36.38,-13.9,1.45,-14.14,22.18,-1.25,-0.15,-0.34,7.20,-24.35,-28.69,40.23,-23.90,11.00
2024-11-20 13:15:28.804,-0.97,-0.36,0.48,-29.48,-35.71,3.42,8.13,-12.70,21.03,-0.92,-0.40,0.12,-128.72,121.83,45.72,34.67,-19.64,12.17
2024-11-20 13:15:29.110,-3.30,0.59,1.15,-40.59,-28.44,80.32,10.08,-10.34,18.08,-0.86,0.05,0.95,-21.24,39.73,2.01,29.99,-17.44,14.50
2024-11-20 13:15:29.316,-0.91,-0.23,0.18,20.32,-67.50,19.59,13.35,-10.24,15.54,-0.71,0.66,-0.06,29.91,-27.34,14.16,29.48,-18.53,12.89
2024-11-20 13:15:29.526,-1.42,-0.43,-0.44,35.89,80.44,0.98,4.92,-10.19,17.65,-0.50,0.24,-0.43,165.41,-57.25,-16.66,28.71,-20.51,5.73
2024-11-20 13:15:29.732,-0.78,-0.30,0.12,50.84,74.83,-24.60,2.12,-14.67,14.49,-0.52,0.18,-0.47,-32.35,-33.57,-6.96,28.96,-22.83,-1.48
2024-11-20 13:15:30.038,-0.30,-0.25,0.40,-0.37,-38.51,-16.54,4.88,-16.32,11.95,-1.45,-0.58,0.29,87.65,-27.47,-1.71,30.18,-24.35,-6.08
2024-11-20 13:15:30.244,-0.74,-0.59,-0.38,-42.54,-56.46,-4.88,7.42,-15.21,11.25,-1.18,0.18,-0.01,-96.13,63.90,7.20,34.48,-19.07,-0.59
2024-11-20 13:15:30.555,-0.62,0.10,-0.41,-24.17,-114.93,27.6,10.95,-13.65,9.25,-0.75,0.01,-0.04,-14.65,65.25,35.34,36.71,-15.64,9.68
2024-11-20 13:15:30.761,-0.80,0.02,-0.32,-10.07,-69.40,26.61,13.54,-14.21,6.25,-1.04,-0.14,0.53,-32.04,12.51,22.83,34.00,-12.32,11.72
2024-11-20 13:15:31.067,-1.56,-0.67,-0.51,16.54,94.12,-44.25,16.66,-9.58,12.65,-0.87,-0.29,0.00,44.98,-55.97,-47.73,34.66,-14.17,8.24
2024-11-20 13:15:31.274,-0.48,-0.28,-0.16,31.56,7.32,-24.41,8.40,-12.27,16.64,-0.98,-0.34,-0.08,48.52,-54.20,-24.11,34.89,-12.76,-3.25
2024-11-20 13:15:31.484,-0.95,-0.51,0.38,-3.91,53.59,-24.60,7.19,-13.02,14.37,-1.61,-0.17,0.30,-8.67,87.95,41.02,32.87,-15.75,-4.14
2024-11-20 13:15:31.690,-0.96,-0.27,-0.12,-30.64,-105.41,19.2,7.15,-11.00,12.92,-0.66,-0.13,-0.22,-23.38,120.12,31.74,29.42,-15.65,8.72
2024-11-20 13:15:32.199,-1.12,-0.14,0.06,-28.81,28.99,-14.10,6.84,-6.20,11.22,-0.94,-0.57,-0.42,110.66,-80.26,-7.75,25.45,-9.99,6.29
2024-11-20 13:15:32.307,-1.50,-0.20,-0.86,5.25,158.69,-73.85,4.38,-8.47,11.89,-0.82,-0.24,-0.18,115.60,-92.71,-14.95,26.06,-9.48,4.31
2024-11-20 13:15:32.517,-0.48,-0.17,-0.36,77.64,-25.82,-20.75,3.44,-12.07,7.59,-1.01,-0.23,0.00,81.18,-38.51,-21.97,26.54,-6.80,-2.51
2024-11-20 13:15:32.824,-2.00,-0.23,0.58,30.03,5.07,13.61,4.87,-11.87,5.46,-1.37,-0.37,-0.52,-108.89,69.09,53.34,29.09,-7.59,-5.10
2024-11-20 13:15:33.230,-0.86,-0.10,-0.11,-30.15,-65.19,25.57,6.51,-10.13,8.51,-1.33,-0.21,1.21,-61.89,-16.54,12.27,28.11,-9.29,4.99
2024-11-20 13:15:33.436,-1.12,0.08,-0.06,-26.55,-17.82,13.43,6.70,-10.19,9.07,-0.85,-0.41,-0.59,81.12,-46.14,-17.58,25.89,-9.34,5.70
2024-11-20 13:15:33.646,-1.27,-0.25,-0.39,60.97,141.78,-20.14,-0.90,-11.57,12.06,-0.93,-0.14,-0.05,36.44,-65.98,-31.56,25.62,-8.46,1.56
2024-11-20 13:15:33.852,-0.47,-0.19,-0.26,68.30,-29.97,-3.36,-1.45,-13.29,9.72,-1.01,-0.19,-0.04,41.20,11.72,-2.56,26.29,-8.36,-2.54
2024-11-20 13:15:34.058,-1.14,-0.58,-0.11,29.85,-15.01,8.00,-1.51,-13.40,6.92,-1.39,-0.24,-0.27,-70.62,78.86,44.01,26.29,-9.96,-2.47
2024-11-20 13:15:34.264,-0.92,-0.13,-0.12,-22.71,-83.13,11.47,-1.00,-12.78,7.64,-0.61,0.03,-0.13,-50.23,1.34,21.42,25.05,-9.55,1.44
2024-11-20 13:15:34.574,-1.18,-0.02,0.07,-31.01,9.70,-0.49,-1.44,-12.13,10.71,-0.61,-0.21,-0.36,19.96,13.12,-6.04,21.64,-5.43,1.86
2024-11-20 13:15:34.780,-1.36,-0.55,-0.08,0.43,36.56,-9.46,-7.86,-5.54,0.05,-1.01,-0.13,-0.09,88.44,-45.72,-10.25,19.25,-2.77,1.33
2024-11-20 13:15:35.087,-0.61,-0.04,-0.15,97.11,40.41,-31.19,-7.48,7.67,-4.14,-1.05,-0.08,0.08,40.22,3.17,-5.74,18.73,-1.15,1.77
2024-11-20 13:15:35.293,-0.99,-0.75,-0.57,86.06,-1.16,27.95,-13.23,6.77,4.68,-1.26,0.44,-0.10,72.14,46.45,-26.25,19.64,2.00,-1.22
2024-11-20 13:15:35.603,-1.02,-0.37,0.04,146.12,6.59,30.64,-13.42,7.08,7.41,-1.07,0.01,0.16,69.46,33.63,-24.72,22.00,6.41,-4.59
2024-11-20 13:15:35.909,-0.96,-0.24,-0.28,98.21,5.74,34.67,-10.71,7.21,5.66,-0.83,-0.33,0.46,99.61,1.77,5.62,21.41,15.17,-1.65
2024-11-20 13:15:36.115,-1.32,-0.13,0.34,114.69,129.88,-17.4,-4.14,8.79,-4.22,-0.96,-0.34,-0.11,126.77,-59.33,6.41,22.29,21.26,2.31
2024-11-20 13:15:36.321,-0.94,-0.09,-0.36,121.46,88.99,-44.43,2.83,13.98,-4.50,-0.97,-0.39,-0.06,83.07,-29.79,-3.66,22.83,21.74,7.04
2024-11-20 13:15:36.632,-0.93,-0.27,0.61,49.01,24.17,-25.57,4.13,17.64,-1.26,-1.16,-0.29,0.03,59.33,11.35,1.10,23.80,22.63,8.94
2024-11-20 13:15:36.838,-0.16,-0.65,-0.36,-129.76,-119.75,-37,3.61,19.23,-0.67,-1.24,-0.02,-0.28,-87.59,102.60,40.34,25.48,21.30,8.39
2024-11-20 13:15:37.244,-0.93,-0.13,-0.05,0.31,-48.83,23.62,4.14,16.24,-6.56,-1.22,-0.06,0.61,20.63,-25.27,27.47,31.30,21.62,3.61
2024-11-20 13:15:37.453,-1.01,-0.18,-0.16,-39.00,-13.18,5.25,3.48,15.21,-8.26,-0.69,-0.45,-0.41,105.77,-49.07,-1.59,31.58,20.79,4.44
