Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-20 13:16:01.331,-1.33,0.22,-0.34,96.86,146.67,-26.37,-4.71,-7.86,3.74,-0.94,-0.41,-0.05,103.15,-31.19,-8.36,21.28,-5.32,-0.54
2024-11-20 13:16:01.738,-1.35,0.18,0.59,239.01,33.81,52.92,-5.16,-2.10,-1.49,-0.94,-0.30,-0.21,103.76,22.34,-12.82,21.88,-0.98,-4.99
2024-11-20 13:16:01.844,-0.98,0.20,-0.37,-46.81,-104.37,-68.,-7.34,-0.72,1.34,-1.01,0.38,-0.22,120.24,25.82,-16.91,23.25,0.77,-6.18
2024-11-20 13:16:02.251,-1.18,-0.22,-0.16,103.03,8.42,38.33,-7.91,2.32,-2.62,-0.85,-0.14,0.17,118.04,38.70,-29.11,24.57,13.57,-4.97
2024-11-20 13:16:02.361,-0.81,-0.30,-0.42,100.40,5.80,37.29,-6.52,6.62,-3.61,-0.76,-0.12,0.47,123.78,24.05,-4.58,24.56,16.61,-3.76
2024-11-20 13:16:02.667,-1.56,-0.31,0.60,81.67,175.66,37.54,0.49,10.78,-6.87,-0.89,-0.32,-0.15,118.10,-49.68,5.49,25.28,22.56,3.91
2024-11-20 13:16:02.973,-0.79,-0.31,-0.07,102.78,61.65,-44.62,4.03,17.07,-2.94,-1.05,-0.38,0.00,91.37,-13.12,-12.63,25.23,21.62,8.47
2024-11-20 13:16:03.180,-0.84,-0.29,0.33,35.71,-8.42,-13.61,4.13,19.17,1.43,-1.02,-0.20,-0.07,49.38,-16.36,-13.24,25.85,21.75,11.67
2024-11-20 13:16:03.490,-0.41,-0.36,-0.81,-84.29,-75.26,-5.00,4.15,18.80,0.37,-0.77,-0.07,-0.21,-24.90,94.06,36.68,27.32,21.89,8.47
2024-11-20 13:16:03.797,-0.94,-0.18,-0.10,-16.17,-51.21,23.07,4.21,15.99,-5.24,-1.17,-0.17,1.08,-17.52,6.04,26.31,31.97,20.07,4.52
2024-11-20 13:16:04.003,-1.17,-0.05,-0.03,-22.58,60.85,-8.18,4.57,15.04,-5.74,-1.13,-0.52,-0.15,50.84,-53.89,-14.53,31.79,19.57,6.58
2024-11-20 13:16:04.209,-1.24,-0.17,-0.41,130.80,153.14,-17.4,6.93,16.66,0.37,-0.98,-0.25,-0.13,91.06,-51.88,-23.56,31.62,19.98,8.35
2024-11-20 13:16:04.720,-0.43,-0.20,-0.10,-104.68,-100.04,-29,4.98,18.90,2.37,-1.28,-0.07,-0.16,-127.26,125.43,49.56,30.27,19.25,9.44
2024-11-20 13:16:04.926,-0.97,0.15,-0.16,-77.58,-101.01,2.50,4.46,16.78,-4.77,-0.93,-0.10,0.31,11.60,-42.91,-10.80,32.68,20.51,5.29
2024-11-20 13:16:05.132,-0.95,-0.10,-0.01,7.87,-17.64,12.08,2.48,15.91,-5.92,-1.15,-0.10,-0.39,-43.46,56.40,-28.87,34.06,19.59,2.91
2024-11-20 13:16:05.544,-1.69,0.08,-0.92,-36.01,112.24,-44.4,9.08,16.80,-7.36,-0.99,-0.28,-0.07,56.82,-48.95,-33.81,30.94,22.83,2.49
2024-11-20 13:16:05.650,-1.48,-0.27,1.66,22.52,-18.19,-36.25,12.70,21.02,-4.02,-1.26,-0.34,0.05,43.76,25.63,4.88,31.52,24.07,3.66
2024-11-20 13:16:05.856,-0.78,-0.47,-0.32,-21.00,-46.57,10.13,14.17,21.67,-0.74,-1.44,-0.09,-0.09,-97.53,119.45,61.34,36.61,22.53,3.85
2024-11-20 13:16:06.162,-0.92,-0.08,-0.06,-45.17,-87.65,14.10,11.74,19.21,-9.12,-0.54,0.04,-0.11,-42.85,-56.09,2.08,41.21,19.98,7.03
2024-11-20 13:16:06.473,-1.11,0.17,-0.17,-16.85,-2.26,0.67,12.62,12.65,-11.02,-1.00,-0.45,-0.46,120.48,-64.88,-4.70,41.39,18.37,8.26
2024-11-20 13:16:06.679,-1.31,0.01,-0.29,84.53,117.80,-26.00,14.49,18.79,1.81,-0.87,-0.10,-0.12,67.93,-68.24,-30.94,39.66,19.30,6.13
2024-11-20 13:16:06.984,-1.09,0.11,0.35,14.47,8.67,-12.39,10.68,21.74,3.59,-1.47,-0.46,0.23,-25.82,68.18,30.82,37.51,19.79,8.15
2024-11-20 13:16:07.391,-0.91,-0.14,-0.05,-66.59,-75.20,9.58,7.71,24.50,-5.19,-0.75,-0.07,0.26,5.74,-62.56,-2.01,36.50,22.53,5.52
2024-11-20 13:16:07.503,-0.99,-0.17,-0.04,-42.91,-32.65,10.31,4.70,21.83,-11.10,-1.84,-0.21,0.68,20.39,16.60,1.53,38.24,21.63,1.76
2024-11-20 13:16:08.009,-0.81,0.06,-0.66,27.28,15.56,8.91,2.62,15.34,-13.62,-0.64,-0.02,-0.12,86.73,-67.02,-22.58,43.48,21.94,1.72
2024-11-20 13:16:08.318,-1.36,0.14,-0.09,116.76,102.97,-31.9,21.97,18.99,-2.06,-2.15,-2.62,0.42,122.31,-113.83,-41.56,41.48,24.50,-0.81
2024-11-20 13:16:08.530,0.00,0.02,-0.22,24.23,-31.19,-21.79,22.49,23.18,-1.98,-1.01,-0.02,0.22,109.44,-76.23,-57.37,43.08,26.12,-2.78
2024-11-20 13:16:09.237,-2.24,0.03,0.41,31.98,19.17,11.05,17.76,23.28,-16.76,-0.73,0.91,-0.43,-43.27,22.40,-56.95,45.83,23.78,9.22
2024-11-20 13:16:09.650,-1.45,-0.32,-0.41,53.89,186.22,-21.79,16.97,22.86,-2.49,-0.93,-0.49,-0.00,67.38,-70.92,-27.04,38.98,24.34,3.17
2024-11-20 13:16:09.956,-0.16,-0.07,-0.25,40.65,-26.12,-14.95,13.01,23.07,-2.06,-1.50,0.16,-0.28,-60.61,80.75,45.84,34.78,24.04,4.27
2024-11-20 13:16:10.262,-0.96,-0.06,-0.14,-40.83,-98.33,15.50,9.67,21.36,-13.66,-0.48,0.10,-0.10,-25.76,13.00,23.62,41.56,22.88,3.65
2024-11-20 13:16:10.468,-0.97,-0.13,-0.11,-38.82,-56.95,20.81,5.66,17.85,-17.93,-1.10,0.22,0.49,-9.28,-1.28,24.29,42.22,22.20,-0.43
2024-11-20 13:16:10.679,-1.64,-0.14,-0.04,39.61,90.33,-10.25,10.62,17.30,-17.70,-0.84,-0.02,-0.02,75.99,-25.57,-11.17,42.32,23.02,1.81
2024-11-20 13:16:10.986,-1.05,-0.21,-0.18,28.44,70.01,-28.50,18.85,18.42,-4.38,-0.96,-0.10,-0.08,42.48,-57.37,-41.26,39.28,25.55,0.21
2024-11-20 13:16:11.192,-0.88,-0.07,0.23,87.46,29.11,17.82,18.07,20.10,-2.76,-1.39,-0.40,-0.38,-25.70,128.85,45.84,39.47,23.54,2.94
2024-11-20 13:16:11.498,-0.75,0.61,-0.35,-65.67,-85.57,14.34,15.54,19.92,-12.84,-0.67,-0.05,-0.14,-56.46,46.39,22.89,43.52,22.07,6.87
2024-11-20 13:16:11.808,-0.95,-0.02,-0.18,-38.76,-35.10,10.93,8.02,20.50,-23.46,-0.71,0.07,-0.49,79.47,-46.08,10.19,44.81,21.66,5.09
