Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-27 22:20:52.292,-0.95,0.22,-0.39,-21.48,-33.02,-1.65,7.67,16.87,-0.50,-1.09,-0.08,0.73,49.93,18.92,10.93,30.43,21.67,10.11
2024-11-27 22:20:52.502,-1.22,-0.02,0.19,-49.56,36.13,22.83,8.37,16.11,-0.44,-0.77,-0.08,-0.45,18.19,-68.54,1.46,29.72,22.19,7.17
2024-11-27 22:20:52.808,-0.77,0.11,-0.38,89.72,35.89,-6.23,9.39,14.73,2.87,-1.08,-0.31,-0.06,-2.87,-33.20,12.76,30.10,21.41,6.74
2024-11-27 22:20:53.016,-1.03,0.05,0.24,-150.45,22.64,-39.9,7.52,15.73,2.55,-1.04,-0.12,-0.14,10.56,13.79,-3.30,28.70,21.94,5.40
2024-11-27 22:20:53.222,-0.79,-0.38,-0.08,-101.44,-36.99,89.2,7.54,15.64,-0.59,-0.91,-0.37,-0.50,-55.54,68.97,10.01,28.55,21.81,9.69
2024-11-27 22:20:53.532,-1.01,0.15,-0.03,-44.56,10.19,-3.23,7.30,14.53,-2.75,-1.15,0.40,0.02,-249.88,-82.58,-2.20,28.12,18.19,0.82
2024-11-27 22:20:53.738,-0.92,0.12,-0.14,-74.22,17.03,6.10,8.09,11.80,-5.52,-0.76,-0.16,-0.25,-26.12,6.16,-2.69,26.89,12.71,-3.88
2024-11-27 22:20:54.044,-0.99,0.05,-0.27,-169.19,8.36,27.34,9.92,0.57,-7.36,-1.08,-0.01,0.01,-62.68,-7.63,-17.27,25.84,7.26,-3.91
2024-11-27 22:20:54.250,-1.09,0.03,0.17,-96.25,-12.63,21.61,9.14,-7.26,-5.09,-1.06,-0.17,-0.25,-38.45,-9.28,-29.72,26.38,3.83,-3.96
2024-11-27 22:20:54.560,-0.74,-0.10,-0.29,-78.43,-23.99,-24.3,9.35,-8.06,-2.19,-1.43,-0.31,-0.33,-68.36,109.68,-13.37,30.14,1.88,-0.18
2024-11-27 22:20:54.766,-0.97,0.05,-0.07,-19.59,-52.98,-29.3,10.29,-7.04,-3.39,-0.77,0.52,-0.04,-81.67,14.40,21.85,30.46,-1.09,8.65
2024-11-27 22:20:55.072,-1.10,0.09,-0.14,-19.96,-23.32,-7.32,10.41,-7.82,-3.99,-0.68,0.14,-0.49,-62.56,-24.54,1.22,30.92,-4.05,11.11
2024-11-27 22:20:55.278,-1.41,0.83,-1.18,-161.74,131.90,13.0,10.53,-10.88,2.89,-1.03,-0.03,-0.14,2.50,-56.09,6.77,30.03,-3.50,8.75
