Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-27 22:33:50.972,-0.66,0.07,-0.53,138.49,-29.91,14.77,9.39,17.55,8.81,-1.29,-0.37,-0.15,23.25,-45.72,17.46,32.59,22.75,6.71
2024-11-27 22:33:51.280,-0.77,0.10,0.10,82.09,-73.18,-10.86,8.24,17.43,10.89,-1.27,0.54,0.76,89.48,140.81,-21.18,33.12,22.02,6.49
2024-11-27 22:33:51.586,-1.04,0.10,-0.13,11.72,-72.63,-21.73,9.91,17.05,7.23,-0.66,-0.27,-0.70,-29.79,42.54,-1.16,30.70,22.61,16.41
2024-11-27 22:33:51.792,-1.05,0.06,-0.01,-14.65,-39.37,1.65,10.45,18.21,2.99,-0.81,-0.09,0.11,-30.58,-38.94,-8.79,30.91,25.49,12.66
2024-11-27 22:33:52.018,-1.37,0.43,-1.23,-36.93,176.64,12.08,11.56,18.64,5.80,-0.90,-0.01,-0.18,20.14,-35.40,29.54,32.31,25.29,9.85
2024-11-27 22:33:52.325,-0.53,-0.00,-0.42,19.84,36.32,-31.80,8.79,19.54,8.44,-1.09,-0.24,-0.36,25.27,-39.00,2.08,34.39,22.94,6.34
2024-11-27 22:33:52.531,-0.67,0.26,-0.90,-52.67,-121.58,14.8,8.41,18.09,10.72,-1.66,-0.85,-1.31,103.09,44.43,-46.45,34.11,22.99,10.25
2024-11-27 22:33:52.737,-0.91,0.05,0.01,-32.71,-54.08,-18.4,8.86,19.45,5.47,-0.53,-0.10,-0.70,-163.51,-25.70,10.99,29.24,24.57,13.67
2024-11-27 22:33:53.048,-1.10,0.21,0.02,-53.16,-20.20,3.36,8.41,19.37,0.81,-1.26,0.50,-0.59,39.86,-66.59,19.59,30.14,24.21,8.81
2024-11-27 22:33:53.354,-1.18,-0.22,-0.44,-47.67,102.36,3.78,9.88,17.92,2.89,-0.89,-0.23,-0.21,23.50,-54.75,18.37,29.83,23.35,7.37
2024-11-27 22:33:53.560,-0.73,-0.10,0.32,-61.28,-18.49,-32.2,7.98,17.64,6.24,-1.06,-0.19,-0.37,30.70,-35.10,0.06,30.77,22.09,4.97
2024-11-27 22:33:53.766,-1.66,-1.06,0.88,17.64,-92.59,-13.18,7.89,17.25,4.28,-1.48,-0.41,-0.68,35.16,163.64,18.31,29.02,22.72,11.62
2024-11-27 22:33:54.077,-1.01,0.22,0.00,-5.92,-63.35,-6.53,6.86,17.38,0.95,-0.78,0.20,0.15,15.50,-43.95,0.18,28.80,22.71,9.95
2024-11-27 22:33:54.282,-1.00,0.11,-0.18,2.75,-12.45,18.86,6.49,16.81,-0.33,-1.67,0.06,-0.11,134.95,-6.84,30.58,29.59,21.09,7.19
2024-11-27 22:33:54.588,-1.05,0.14,-0.38,42.91,98.45,-10.74,8.12,15.25,3.21,-0.96,-0.36,-0.22,44.43,-44.19,22.77,29.25,21.28,8.22
2024-11-27 22:33:54.794,-0.86,-0.27,0.20,-45.47,-1.77,-31.80,5.96,16.26,4.53,-1.01,-0.16,-0.19,29.72,-9.46,1.53,29.65,21.50,6.93
2024-11-27 22:33:55.104,-1.19,-0.18,-0.20,40.16,-17.21,-20.02,7.01,15.55,4.16,-1.09,-0.42,-0.48,-42.72,97.60,4.46,27.71,21.57,10.05
2024-11-27 22:33:55.310,-1.04,0.33,-0.06,-46.39,2.50,-3.36,6.01,16.17,1.49,-1.03,0.46,-0.13,-184.75,-72.08,28.69,27.40,21.17,4.06
2024-11-27 22:33:55.518,-1.01,0.21,-0.12,-72.94,7.20,5.92,6.69,14.51,-4.24,-0.90,-0.18,-0.53,-141.42,6.29,5.55,26.76,14.43,-0.74
2024-11-27 22:33:55.825,-0.90,0.02,-0.38,-217.53,6.77,25.57,8.56,3.12,-7.84,-1.01,0.02,-0.17,-88.81,-32.84,-28.99,26.45,7.75,-2.71
2024-11-27 22:33:56.031,-0.93,0.12,-0.25,-111.76,-7.81,33.63,7.25,-5.48,-4.93,-1.04,-0.24,-0.22,-24.48,-0.67,-13.73,25.68,5.59,-2.15
2024-11-27 22:33:56.240,-0.83,0.00,-0.20,14.71,-76.48,-1.59,7.96,-7.15,-2.73,-1.14,-0.36,0.18,-49.01,79.96,-27.47,27.88,4.11,-1.20
