Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-27 22:19:35.201,-0.98,0.07,-0.06,-64.58,-27.95,-45.8,9.97,-7.29,-5.65,-1.06,-0.15,-0.22,-99.12,70.92,30.76,32.51,0.70,2.15
2024-11-27 22:19:35.407,-1.01,0.09,-0.19,-53.16,-24.66,-18.1,10.16,-8.20,-7.31,-1.21,0.19,0.65,-47.73,12.39,10.44,33.64,-3.19,7.89
2024-11-27 22:19:35.613,-1.31,-0.18,0.60,-49.26,88.99,49.38,10.13,-10.03,-5.03,-0.93,-0.43,-0.23,76.72,-28.93,24.48,32.87,-3.77,7.70
2024-11-27 22:19:35.918,-0.76,0.09,-0.35,79.71,13.18,-5.62,12.02,-10.95,1.94,-0.96,-0.20,-0.20,7.08,-64.15,12.21,30.51,-4.39,3.06
2024-11-27 22:19:36.148,-1.06,-0.16,0.80,1.22,-32.10,16.48,12.65,-10.33,-1.03,-1.40,-0.02,0.51,83.80,48.10,0.24,28.45,-4.28,0.35
2024-11-27 22:19:36.454,-1.04,0.13,-0.24,-1.77,-53.77,-17.46,13.26,-9.72,-4.77,-0.77,-0.06,-0.34,1.28,60.79,0.73,34.24,-3.04,4.82
2024-11-27 22:19:36.660,-1.00,-0.01,0.10,-28.56,-33.57,-12.5,11.43,-9.46,-6.87,-1.27,0.26,0.83,-59.45,-7.14,-10.74,35.21,-4.58,6.85
2024-11-27 22:19:36.866,-1.36,-0.03,0.65,73.43,144.96,50.23,11.77,-11.52,-4.33,-1.07,-0.25,-0.21,24.66,-54.81,25.09,32.80,-3.89,8.41
2024-11-27 22:19:37.176,-0.74,0.01,-0.45,86.30,-6.35,-12.63,13.54,-10.21,-0.87,-1.24,-0.16,-0.01,12.63,-41.14,18.43,30.15,-5.03,2.22
2024-11-27 22:19:37.382,-0.48,0.31,-0.59,-47.42,-116.76,9.22,13.72,-9.29,-1.17,-1.19,0.48,0.23,26.79,217.41,-13.85,28.37,-3.91,-1.06
