Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:18:42.072,-0.85,0.19,-0.47,30.46,54.08,-53.10,5.42,14.12,18.90,-2.11,0.06,-0.71,127.32,173.22,126.22,35.47,2.55,21.63
2024-11-15 19:18:42.178,-0.94,0.05,-0.36,-23.93,-135.93,47.2,11.17,14.64,16.11,-0.37,-0.16,-0.84,-53.22,65.98,40.59,30.40,0.81,23.43
2024-11-15 19:18:42.484,-1.20,-0.05,0.16,-67.20,-2.08,13.37,16.08,14.01,9.92,-0.58,-1.03,-1.08,114.26,-77.51,31.98,29.25,8.69,24.55
2024-11-15 19:18:42.991,-1.50,-0.45,-0.49,8.48,103.76,-88.87,4.64,16.04,18.13,-1.98,0.43,-1.80,240.72,111.94,-28.32,38.31,7.28,19.63
2024-11-15 19:18:43.196,-0.97,-0.02,-0.45,-17.64,-130.25,36.9,9.22,13.61,17.26,-0.39,-0.10,-0.93,-97.23,64.64,38.51,29.19,2.62,23.94
2024-11-15 19:18:43.502,-1.16,0.28,-0.01,-40.89,-47.18,23.68,15.34,11.22,9.29,-0.71,0.03,-1.03,419.74,-180.91,-7.57,27.08,9.92,24.89
2024-11-15 19:18:43.610,-1.97,-0.11,-0.55,50.42,132.20,-69.40,7.71,15.01,13.78,-0.81,-0.08,-0.38,24.48,-90.88,-40.89,32.96,8.26,23.03
2024-11-15 19:18:44.117,-1.99,-0.87,-1.84,-97.05,-96.86,41.63,5.60,14.42,16.96,-0.98,-0.11,-0.62,3.97,156.92,85.88,31.58,2.66,22.72
2024-11-15 19:18:44.323,-0.91,0.31,-0.09,3.54,-133.30,33.20,12.11,13.65,12.83,-0.19,0.02,-0.60,-256.10,-9.77,57.98,28.20,4.10,25.48
2024-11-15 19:18:44.629,-1.58,0.27,0.36,35.16,128.72,-129.2,12.40,15.91,9.36,-0.97,0.44,-0.35,5.07,-102.11,-15.99,31.38,8.04,24.05
2024-11-15 19:18:45.136,-0.76,0.21,-0.54,64.58,93.20,-81.60,6.67,13.99,15.82,-1.36,0.09,-0.52,-25.21,162.90,86.98,33.30,3.60,22.38
2024-11-15 19:18:45.241,-1.00,0.09,-0.36,-43.40,-136.41,43.4,10.66,14.69,12.41,-0.09,0.06,-0.98,-169.07,13.43,55.97,28.16,6.65,24.93
2024-11-15 19:18:45.657,-1.33,0.19,-0.08,-59.39,-9.09,20.63,11.02,15.81,10.35,-1.19,0.41,-0.21,-36.44,-122.01,23.74,31.07,7.82,21.83
2024-11-15 19:18:46.164,-1.28,0.10,-0.58,78.00,118.77,-88.81,3.54,12.82,16.20,-1.62,0.20,-0.55,0.00,184.51,104.86,33.79,3.48,21.33
2024-11-15 19:18:46.270,-0.80,0.17,-0.30,-17.33,-150.88,47.9,10.19,14.16,14.81,-0.28,-0.13,-0.92,-114.14,67.38,35.16,29.24,2.42,24.33
2024-11-15 19:18:46.676,-1.19,-0.03,0.00,-83.31,-3.78,12.94,15.65,12.00,7.04,-1.15,0.30,-0.35,-50.23,-117.31,31.19,30.07,7.21,24.51
2024-11-15 19:18:47.182,-1.40,-0.36,-0.57,16.66,109.99,-92.90,6.82,12.78,17.29,-1.16,0.21,-0.60,-28.02,151.92,85.02,34.44,2.22,20.12
2024-11-15 19:18:47.288,-0.91,0.19,-0.27,-35.34,-143.13,47.3,11.28,12.92,14.34,0.06,0.05,-1.11,-159.79,8.36,49.07,29.27,2.64,22.17
2024-11-15 19:18:47.594,-1.42,0.57,-0.31,-90.82,124.02,0.00,13.61,12.72,9.92,-1.40,0.17,-0.38,-57.37,-136.17,48.40,31.75,5.77,23.89
2024-11-15 19:18:48.101,-0.89,0.27,-0.58,52.00,97.29,-89.66,5.93,12.16,18.90,-1.93,-0.12,-0.66,87.46,201.84,172.55,35.19,2.12,19.79
2024-11-15 19:18:48.306,-0.88,0.39,-0.42,-8.24,-135.19,33.39,10.55,13.35,15.91,-0.29,0.02,-0.85,-104.43,83.56,42.66,30.54,0.82,22.92
2024-11-15 19:18:48.513,-1.17,0.32,0.17,-33.63,-29.97,28.81,16.47,11.12,9.97,-0.53,-0.93,-3.09,19.84,-81.79,-23.86,27.03,10.28,25.70
2024-11-15 19:18:48.723,-1.49,-0.40,-0.45,31.62,165.95,-90.70,7.59,15.21,15.14,-0.67,-0.23,-0.32,28.99,-139.83,-2.69,34.33,8.08,22.99
2024-11-15 19:18:49.230,-0.57,-0.39,-1.84,10.86,-107.42,18.19,9.97,13.35,14.94,-0.52,-0.15,-0.69,-28.38,106.26,50.72,30.90,0.59,23.54
2024-11-15 19:18:49.435,-0.76,0.18,-0.25,-16.66,-133.97,26.2,14.98,11.84,10.91,-2.97,0.53,3.11,127.20,167.85,-4.15,29.02,7.45,24.50
2024-11-15 19:18:49.745,-1.19,0.90,-1.00,104.92,188.17,-52.9,7.67,14.94,16.36,-0.84,-0.11,-0.19,53.41,-86.12,-50.96,33.18,6.51,24.21
2024-11-15 19:18:50.254,-0.41,-0.20,-0.83,21.61,-102.91,-4.46,8.92,12.96,16.83,-0.47,-0.13,-0.73,-44.07,90.39,33.26,29.53,1.78,23.73
2024-11-15 19:18:50.469,-0.86,0.03,-0.19,5.25,-112.12,25.27,14.75,11.67,13.05,-2.16,0.44,2.27,-10.68,124.27,-36.50,26.88,7.89,26.77
2024-11-15 19:18:50.675,-1.96,0.51,1.11,-126.22,236.45,-60.,11.83,13.84,12.65,-1.00,0.66,-0.36,-46.08,-93.08,1.83,32.60,6.37,23.75
2024-11-15 19:18:51.281,-0.30,-0.21,-0.69,-3.72,-125.61,38.51,7.36,12.39,16.71,-0.54,-0.17,-0.78,-89.60,100.59,39.31,29.66,1.20,23.23
2024-11-15 19:18:51.487,-0.84,-0.03,0.05,-13.31,-109.99,37.7,14.50,11.94,10.47,-0.50,0.48,0.74,-121.15,18.01,-38.76,27.53,9.36,24.87
2024-11-15 19:18:51.794,-1.69,0.23,2.77,-31.98,157.41,-149.,8.74,15.58,12.21,-0.93,-0.17,-0.30,54.14,-122.19,-27.53,33.65,8.70,22.56
2024-11-15 19:18:52.200,0.08,0.12,-1.81,-10.86,-120.73,78.9,5.74,14.15,16.19,-1.20,0.15,-0.53,-42.48,158.69,86.79,34.42,3.39,22.11
2024-11-15 19:18:52.305,-0.90,0.22,-0.42,-32.47,-138.24,48.8,10.85,14.49,13.35,-0.04,-0.04,-1.03,-161.44,12.76,58.29,28.71,5.21,23.57
2024-11-15 19:18:52.611,-1.29,0.17,-0.22,-96.44,18.68,-0.61,11.78,15.09,10.25,-0.26,-0.67,-0.99,101.26,-58.53,33.26,29.41,10.25,24.95
2024-11-15 19:18:52.817,-1.17,0.17,-0.46,76.90,114.26,-78.80,4.44,16.64,14.28,-0.65,0.01,-0.16,21.18,-149.48,-14.10,35.38,8.79,21.09
2024-11-15 19:18:53.223,-1.10,1.01,-0.59,0.73,-108.46,1.95,6.79,14.09,16.11,-0.58,-0.38,-0.69,28.69,122.56,39.31,31.43,2.55,22.60
2024-11-15 19:18:53.429,-0.85,0.32,-0.14,-68.85,-136.35,31.5,13.51,12.96,11.41,-2.29,0.51,2.21,29.85,133.67,-35.40,28.94,9.67,24.27
2024-11-15 19:18:53.735,-1.63,0.22,1.02,135.50,160.46,-48.5,9.31,14.65,11.96,-0.89,0.12,-0.16,19.29,-78.00,-37.78,33.04,7.96,22.18
2024-11-15 19:18:54.245,-0.64,-0.16,-0.60,-58.47,3.23,77.27,6.40,14.43,15.69,-0.95,-0.04,-0.66,9.95,139.65,108.95,34.12,3.30,21.56
2024-11-15 19:18:54.353,-0.81,0.29,-0.17,-33.08,-155.27,36.3,10.69,14.27,13.48,-0.06,0.00,-1.01,-200.38,22.58,62.44,29.10,4.81,24.49
2024-11-15 19:18:54.759,-1.45,0.60,-0.08,90.33,203.25,-59.14,11.01,15.56,11.66,-1.02,-0.07,-0.32,1.46,-93.69,-34.18,33.14,7.70,23.88
2024-11-15 19:18:55.165,-0.80,0.31,-0.61,52.67,-101.32,-79.1,4.15,12.57,17.26,-2.03,0.44,-1.88,311.10,99.00,-1.46,37.17,6.53,20.18
2024-11-15 19:18:55.271,-0.94,-0.04,-0.45,-31.25,-134.58,28.5,10.40,15.01,15.28,-0.45,-0.15,-0.80,-36.25,78.00,45.35,30.92,1.77,23.68
2024-11-15 19:18:55.687,-1.21,0.31,0.21,-42.60,-19.90,22.71,15.69,13.42,8.30,-0.80,-0.34,-1.16,102.97,-36.19,-38.57,29.43,11.11,24.08
2024-11-15 19:18:55.797,-1.97,-0.02,-0.35,77.09,140.32,-51.09,6.69,16.42,14.37,-0.80,-0.06,-0.55,47.18,-74.77,-49.44,33.95,8.90,23.05
2024-11-15 19:18:56.303,-1.93,-0.50,-2.30,-63.05,-98.21,48.77,6.45,15.59,16.49,-0.66,-0.42,-0.67,5.25,157.59,94.85,33.30,4.26,24.19
2024-11-15 19:18:56.409,-0.90,0.37,-0.04,-4.15,-120.61,27.89,11.54,15.78,12.44,-0.20,0.29,-0.65,-208.80,-13.92,55.05,28.93,7.89,25.28
2024-11-15 19:18:56.715,-1.56,0.36,0.05,-64.94,289.18,-22.7,10.95,18.20,10.27,-1.61,-0.37,-0.40,23.38,-143.49,56.64,30.18,10.80,25.04
2024-11-15 19:18:57.222,-0.58,0.05,-0.51,269.90,-25.88,-59.2,3.89,14.89,17.48,-1.56,-0.01,-0.46,48.16,170.96,132.69,34.84,4.09,23.79
2024-11-15 19:18:57.328,-1.01,0.05,-0.38,-48.03,-127.44,41.6,10.11,16.17,14.97,-0.32,-0.11,-1.00,-138.06,62.50,58.59,30.31,3.70,25.51
2024-11-15 19:18:57.734,-1.36,-0.02,0.03,-129.46,209.47,-59.,9.79,16.43,13.32,-1.02,0.23,-0.38,-16.30,-87.71,-30.40,33.18,7.89,24.48
2024-11-15 19:18:58.240,-0.83,0.34,-0.62,60.24,95.34,-84.23,5.74,13.55,16.71,-2.03,0.03,-0.47,109.01,224.24,108.52,37.16,5.64,19.48
2024-11-15 19:18:58.346,-0.97,0.26,-0.42,-1.65,-123.41,35.16,7.89,14.58,16.42,-0.40,-0.10,-0.78,-82.46,87.71,42.54,29.90,2.49,23.08
2024-11-15 19:18:58.752,-1.33,0.05,0.20,105.96,157.04,-56.0,10.11,15.15,12.55,-0.95,-0.02,-0.11,7.63,-142.70,-31.01,34.42,8.42,22.74
2024-11-15 19:18:59.259,-0.51,-0.13,-0.69,-20.45,-99.79,37.78,7.08,14.12,15.99,-1.01,-0.26,-0.43,16.42,129.21,112.37,34.67,3.05,21.34
2024-11-15 19:18:59.467,-0.83,0.26,0.03,-9.46,-135.74,34.36,12.78,12.99,11.33,-1.16,0.55,0.36,-74.77,38.33,-9.70,29.36,8.76,24.88
2024-11-15 19:18:59.773,-1.84,0.37,-1.80,58.11,132.51,-53.28,6.85,15.86,13.98,-0.89,-0.14,-0.38,18.19,-99.61,-34.67,34.47,8.39,22.49
2024-11-15 19:19:00.179,-0.71,-0.02,-0.62,30.94,87.65,-73.30,4.57,13.71,15.20,-2.10,0.22,-0.51,32.23,198.85,135.25,37.11,4.57,19.74
2024-11-15 19:19:00.285,-0.96,0.16,-0.37,-42.79,-155.64,42.7,9.17,14.83,14.90,-0.30,-0.14,-0.89,-104.49,72.88,35.10,30.07,2.31,24.55
2024-11-15 19:19:00.700,-1.35,0.25,-0.10,-164.49,260.31,-47.,10.11,15.27,12.12,-0.90,0.09,-0.46,-19.29,-84.41,-40.71,32.89,6.98,24.28
2024-11-15 19:19:01.207,-0.88,0.21,-0.53,51.76,109.86,-74.16,3.42,17.03,16.81,-1.95,0.32,-0.83,252.93,184.20,40.47,36.22,4.32,21.73
2024-11-15 19:19:01.313,-1.06,0.05,-0.30,-27.89,-143.80,48.4,9.13,14.26,16.66,-0.36,-0.13,-0.88,-98.94,53.28,40.16,29.83,1.23,24.40
2024-11-15 19:19:01.619,-1.17,0.16,0.13,-107.42,117.43,-10.,13.31,14.81,10.68,-1.53,-0.31,-0.56,-30.21,-111.76,31.37,30.62,6.49,25.22
2024-11-15 19:19:02.126,-1.63,-0.59,-0.58,7.51,143.25,-93.75,4.94,15.93,17.77,-1.82,0.17,-0.80,215.15,204.83,59.88,37.70,3.61,20.04
2024-11-15 19:19:02.331,-1.03,-0.08,-0.26,-20.26,-140.81,39.1,8.26,11.84,17.97,-0.44,-0.08,-0.84,-59.08,79.47,47.79,29.80,-0.94,22.92
2024-11-15 19:19:02.537,-1.14,0.39,0.05,-48.71,-37.23,23.19,16.91,9.89,10.86,-0.79,0.44,0.41,-27.22,-14.95,-2.44,27.16,7.85,26.55
2024-11-15 19:19:02.743,-1.91,-0.28,-0.46,55.73,136.90,-74.16,6.26,12.07,16.77,-0.80,-0.06,-0.26,24.78,-119.63,-31.80,33.72,5.62,22.30
2024-11-15 19:19:03.249,-1.42,-0.72,-1.23,11.23,-102.48,-11.3,7.41,10.44,15.91,-1.18,0.25,-0.44,-23.68,138.24,97.29,34.52,0.79,18.69
2024-11-15 19:19:03.355,-0.87,0.36,-0.19,-9.64,-142.40,31.25,11.91,10.02,13.22,-0.14,0.12,-0.77,-189.64,-0.92,52.67,29.36,1.11,22.07
2024-11-15 19:19:03.762,-1.38,0.14,-0.45,-52.25,68.30,-67.08,11.69,11.56,12.12,-0.98,0.01,-0.36,12.45,-89.05,-16.54,32.54,5.24,22.45
2024-11-15 19:19:04.168,-0.96,0.34,-0.63,66.71,106.38,-79.35,4.26,10.99,15.93,-1.78,0.23,-1.66,254.21,76.05,-40.47,36.94,6.45,16.56
2024-11-15 19:19:04.274,-0.98,0.70,-0.29,-32.65,-110.11,22.6,7.30,12.85,15.26,-0.58,-0.46,-0.47,3.11,125.12,47.79,31.59,2.43,21.42
2024-11-15 19:19:04.684,-1.26,0.15,0.03,-61.95,-54.26,20.32,14.60,10.58,7.75,0.11,-0.47,-1.32,102.23,-12.63,-19.96,28.83,9.24,23.79
2024-11-15 19:19:04.791,-1.83,-0.13,-0.26,62.50,126.10,-56.52,7.09,14.44,11.61,-1.14,0.02,-0.26,22.71,-88.26,-49.62,33.81,7.90,21.23
2024-11-15 19:19:05.298,-2.52,-0.48,-1.50,-2.87,-99.12,6.04,6.30,14.36,15.97,-1.07,0.06,-0.58,1.40,151.31,94.79,34.79,4.27,20.02
2024-11-15 19:19:05.403,-0.90,0.20,-0.17,-52.55,-144.17,49.3,10.24,14.44,12.46,-0.09,-0.05,-0.94,-141.91,49.68,44.43,28.97,5.03,23.21
2024-11-15 19:19:05.721,-1.39,0.09,-0.17,-67.20,5.13,18.07,10.97,15.84,8.35,-1.18,-0.51,-0.95,84.78,-97.23,60.00,28.69,10.74,23.79
2024-11-15 19:19:06.127,-0.96,0.29,-0.62,71.96,95.28,-79.96,4.19,17.54,15.28,-1.56,0.09,1.00,86.55,172.91,-23.07,38.85,9.97,16.98
2024-11-15 19:19:06.333,-1.78,0.89,-0.54,-29.17,-127.01,20.0,5.81,16.05,17.14,-0.59,-0.24,-0.31,60.06,126.59,61.22,30.59,2.78,24.90
2024-11-15 19:19:06.541,-0.70,-0.01,0.06,-126.40,-135.19,44.,14.25,14.71,11.49,-1.70,0.92,2.22,-56.76,10.62,63.17,26.98,10.16,26.12
2024-11-15 19:19:06.847,-1.59,0.51,-3.39,103.82,179.99,-38.4,7.75,16.56,13.59,-0.97,-0.11,-0.29,5.37,-58.53,-61.52,33.59,7.47,23.82
2024-11-15 19:19:07.354,-0.43,1.08,-0.62,-21.48,-130.49,38.3,9.96,14.71,15.81,-0.33,-0.10,-0.95,-118.96,73.97,37.11,29.97,1.01,23.79
2024-11-15 19:19:07.660,-0.84,-0.03,-0.12,49.87,-94.97,34.18,15.99,12.92,9.86,0.53,-1.27,-3.98,59.69,-84.11,0.37,25.98,11.50,26.12
2024-11-15 19:19:07.765,-1.30,0.84,0.93,173.10,229.92,-60.0,9.52,15.03,13.70,-0.95,0.37,-0.36,9.09,-100.65,-36.32,34.06,6.67,24.74
2024-11-15 19:19:08.372,-1.41,0.25,-0.95,7.57,-110.05,23.25,8.85,13.40,16.78,-0.59,-0.40,-0.36,24.78,158.94,80.57,33.58,1.17,21.94
2024-11-15 19:19:08.478,-0.85,0.43,-0.13,3.78,-144.65,29.48,13.43,12.15,13.32,-0.14,0.02,-0.85,-237.30,18.43,57.31,28.32,4.19,25.29
