Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:20:20.334,-1.00,0.04,-0.31,-10.62,-133.67,33.2,7.79,14.45,17.58,-0.60,-0.40,-0.53,-0.85,106.45,55.48,32.75,2.05,22.84
2024-11-15 19:20:20.750,-1.12,0.18,0.16,-37.41,-21.42,21.67,15.97,11.91,9.16,-1.68,-0.91,-0.51,42.05,-159.85,91.06,28.64,7.42,23.80
2024-11-15 19:20:21.257,-1.58,-0.44,-0.39,-8.91,140.75,-84.47,5.27,15.38,15.61,-1.52,0.79,-1.28,212.22,139.89,-31.80,36.94,7.40,19.10
2024-11-15 19:20:21.369,-0.98,0.07,-0.47,-3.23,-125.31,29.72,8.40,14.40,15.22,-0.50,-0.19,-0.70,-10.86,74.83,56.09,29.94,2.77,22.44
2024-11-15 19:20:21.574,-0.95,-0.07,-0.08,38.33,-93.44,31.92,14.76,12.26,9.13,-1.70,1.14,2.43,-60.91,61.65,32.10,27.51,9.89,24.65
2024-11-15 19:20:21.880,-2.05,-0.41,-0.36,14.22,135.13,-50.35,6.12,16.15,13.02,-0.98,0.27,-0.20,21.85,-84.59,-54.32,33.89,8.41,22.78
2024-11-15 19:20:22.387,0.02,-0.22,-1.78,4.70,-118.65,25.70,8.33,16.42,14.53,-0.59,-0.35,-0.52,-22.83,98.39,57.56,30.79,3.76,24.16
2024-11-15 19:20:22.493,-0.87,0.29,-0.11,-19.35,-128.17,23.9,12.27,15.34,11.08,-0.55,0.67,-0.29,-198.24,-29.72,57.80,29.39,7.78,26.46
2024-11-15 19:20:22.799,-1.63,0.06,1.28,-154.54,287.96,-76.,10.99,17.46,9.42,-1.12,0.48,-0.43,-2.99,-109.68,-5.25,31.92,9.80,24.87
2024-11-15 19:20:23.405,-0.46,-0.21,-0.70,5.86,-96.19,-11.84,10.89,15.84,15.92,-0.41,-0.06,-0.77,-53.83,72.27,33.69,31.79,2.53,24.46
2024-11-15 19:20:23.714,-0.82,0.11,-0.32,-91.31,-113.77,49.9,13.48,15.44,11.18,-1.01,-0.81,-0.88,33.26,-142.94,70.50,30.91,8.30,24.41
2024-11-15 19:20:23.823,-1.94,-0.47,-0.66,32.10,148.80,-86.24,7.03,15.72,14.67,-0.76,-0.09,-0.21,35.03,-141.66,-26.55,34.08,9.08,23.33
2024-11-15 19:20:24.329,-0.84,0.61,-0.70,-8.73,-126.10,27.28,6.63,13.42,17.43,-0.54,-0.26,-0.39,16.97,177.86,92.10,29.90,2.53,23.91
2024-11-15 19:20:24.535,-0.88,0.41,0.03,10.74,-130.13,27.34,11.83,13.81,14.70,-0.52,0.55,-0.28,-192.63,-13.06,55.24,28.65,9.39,24.60
2024-11-15 19:20:24.841,-1.71,0.30,0.51,73.85,125.61,-52.12,5.82,16.20,12.67,-0.78,-0.10,-0.29,11.47,-123.47,-29.79,32.58,9.95,23.29
2024-11-15 19:20:25.347,-0.35,-0.27,-0.62,-152.04,-22.64,65.5,4.50,15.72,15.17,-1.22,0.06,-0.46,26.61,117.07,107.73,32.42,5.58,23.06
2024-11-15 19:20:25.553,-0.84,0.36,-0.10,13.37,-130.86,25.33,10.91,16.09,12.93,-0.73,0.69,-0.21,-201.72,-12.51,56.34,28.25,11.30,25.05
