Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:30:26.055,-1.37,0.39,-0.19,-98.08,55.73,-3.48,13.26,-4.60,8.14,-1.82,-0.54,-0.48,-17.40,-167.60,54.08,32.62,-5.30,12.40
2024-11-15 19:30:26.562,-0.87,0.15,-0.60,36.74,73.43,-63.05,10.88,-4.99,8.45,-1.92,0.29,-0.97,289.25,177.86,73.24,33.68,-2.89,1.43
2024-11-15 19:30:26.668,-0.95,-0.13,-0.59,-30.15,-128.78,33.1,13.17,-6.15,7.67,-0.75,-0.23,-0.65,-23.62,131.47,59.94,33.76,-5.38,3.20
2024-11-15 19:30:26.974,-1.14,0.17,0.38,-54.75,-41.14,33.33,12.66,-8.54,5.68,-1.61,0.43,-0.15,-62.81,23.50,71.04,31.14,-7.48,14.25
2024-11-15 19:30:27.180,-1.83,-0.01,-0.53,5.43,148.74,-93.32,8.34,-5.22,14.49,-0.84,-0.07,-0.21,48.58,-143.49,-4.03,30.26,-7.53,9.28
2024-11-15 19:30:27.686,-3.01,0.50,1.23,12.08,-89.54,-26.86,11.89,-6.96,9.86,-0.78,-0.40,-0.45,-31.92,216.06,79.90,32.01,-7.18,2.19
2024-11-15 19:30:27.793,-0.87,0.25,-0.19,-6.53,-123.54,37.66,11.94,-8.39,6.46,0.03,0.24,-0.94,-184.39,-104.25,43.76,30.91,-8.28,8.89
2024-11-15 19:30:28.099,-1.42,0.27,0.24,93.44,187.07,-84.23,8.24,-6.46,13.42,-1.07,0.20,-0.31,14.28,-56.40,-60.30,31.49,-8.24,8.72
2024-11-15 19:30:28.619,-0.77,0.18,-0.58,60.97,98.27,-84.78,10.39,-5.58,9.51,-1.98,-0.28,-0.57,117.19,209.84,131.90,33.13,-4.80,1.79
2024-11-15 19:30:28.824,-0.96,0.18,-0.36,-35.52,-132.93,39.1,12.90,-6.38,7.56,-0.05,0.11,-1.01,-149.41,-23.44,48.58,31.10,-7.53,9.07
2024-11-15 19:30:29.030,-1.08,0.31,0.19,-49.13,-19.78,25.15,12.63,-6.53,8.59,-2.05,0.46,-1.06,-231.57,-64.64,74.16,28.58,-7.03,11.69
2024-11-15 19:30:29.537,-1.91,-0.37,-0.42,13.06,170.65,-89.78,6.36,-6.18,10.29,-1.35,0.94,-0.25,105.65,259.58,-26.73,27.67,-6.30,7.15
2024-11-15 19:30:29.743,-1.17,1.17,-1.68,32.23,-99.12,12.39,8.54,-6.20,11.16,-1.29,0.04,-0.45,-47.85,138.55,98.21,28.19,-6.01,3.99
2024-11-15 19:30:30.049,-1.30,0.21,-0.58,44.56,-100.46,25.82,11.07,-7.01,9.34,-1.23,-0.09,-0.93,393.01,-179.38,-10.38,27.60,-6.25,16.43
2024-11-15 19:30:30.257,-1.70,0.31,-1.66,111.27,134.22,-34.0,7.78,-4.37,14.43,-0.96,-0.08,-0.35,28.44,-84.96,-45.90,29.19,-7.74,12.45
2024-11-15 19:30:30.763,-2.30,-0.98,-0.96,5.62,-93.93,-23.50,10.88,-6.04,10.55,-1.25,0.31,-0.38,-20.51,149.17,110.84,32.47,-5.70,3.48
2024-11-15 19:30:30.869,-1.02,0.24,-0.35,-40.89,-144.04,49.8,12.17,-6.26,9.53,0.08,0.05,-0.99,-105.41,-11.41,38.88,32.73,-7.40,8.91
2024-11-15 19:30:31.176,-1.37,0.41,-0.39,-99.91,15.56,0.43,11.28,-7.13,8.33,-0.34,-0.85,-0.80,158.87,-98.94,-2.20,31.92,-7.67,10.96
2024-11-15 19:30:31.682,-0.72,0.38,-0.50,64.39,96.74,-78.61,11.32,-6.03,10.18,-2.17,-0.03,-0.61,78.67,215.21,137.15,34.42,-2.93,2.05
2024-11-15 19:30:31.788,-1.10,-0.27,-0.27,-56.52,-135.62,42.4,14.03,-4.90,8.02,-0.49,-0.27,-0.75,-41.63,97.84,65.06,34.11,-5.13,4.68
2024-11-15 19:30:32.097,-1.21,-0.05,0.46,-55.05,-18.98,14.04,13.05,-6.64,6.56,-0.79,0.54,-1.44,-5.00,-74.65,-11.47,31.80,-6.07,12.57
2024-11-15 19:30:32.706,-1.56,-0.55,-0.47,69.64,113.22,-73.79,12.43,-5.49,9.55,-1.94,0.06,-0.59,92.59,225.10,133.67,34.01,-2.42,0.06
2024-11-15 19:30:32.912,-0.95,-0.28,-0.08,-49.01,-149.72,44.5,15.20,-6.05,6.98,-0.09,-0.01,-0.88,-189.15,-36.25,44.98,34.84,-6.02,6.01
2024-11-15 19:30:33.118,-1.10,0.00,0.12,-39.86,-28.44,23.62,12.77,-9.05,4.36,-0.62,-0.34,-1.20,65.31,-34.42,-24.96,33.53,-8.33,10.52
2024-11-15 19:30:33.325,-1.89,-0.42,-0.57,34.97,115.84,-65.98,10.66,-6.34,13.37,-0.95,-0.13,-0.13,46.39,-78.92,-41.32,33.84,-8.02,7.09
2024-11-15 19:30:33.743,-1.47,1.79,-0.28,-1.28,-96.25,-1.71,13.83,-5.96,10.67,-1.90,0.19,-0.75,106.32,208.68,104.31,35.82,-4.93,1.12
2024-11-15 19:30:33.853,-1.00,-0.21,-0.27,-50.60,-129.70,34.0,14.64,-6.12,10.38,-0.63,-0.24,-0.59,-17.21,106.81,69.82,35.33,-6.82,3.65
2024-11-15 19:30:34.260,-1.09,0.18,0.27,-69.82,26.18,-10.86,13.83,-4.68,14.37,-1.68,-0.17,-0.34,-6.59,-154.36,28.32,31.42,-9.23,13.83
