Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 18:50:14.158,-1.24,0.73,-0.90,-13.61,-101.07,9.89,12.82,5.37,-13.49,-0.56,-0.20,-0.62,-11.96,102.23,66.04,33.53,19.64,-3.04
2024-11-15 18:50:14.564,-1.09,0.09,-0.31,-18.80,-68.79,14.71,7.39,-4.30,-12.29,-1.13,0.67,-0.34,-43.58,-96.62,-4.33,34.90,10.30,-6.85
2024-11-15 18:50:14.670,-1.39,-0.17,-0.57,14.89,100.77,-89.36,13.11,-0.32,-10.75,-0.69,-0.19,-0.23,41.63,-139.65,-4.88,30.98,12.27,-7.39
2024-11-15 18:50:15.176,-0.36,0.30,-1.84,-24.96,-89.84,-6.96,11.83,5.25,-14.14,-0.56,-0.06,-0.69,-46.63,99.61,36.38,35.16,18.35,-3.26
2024-11-15 18:50:15.383,-0.95,-0.01,0.06,5.68,-91.06,47.67,1.65,-1.01,-14.98,-0.99,0.90,0.78,2.99,-16.54,-19.78,38.50,9.96,-3.58
2024-11-15 18:50:15.589,-1.32,0.38,-2.21,-87.89,94.85,-15.69,6.67,-5.52,-12.76,-1.10,0.49,-0.24,18.68,-100.10,-11.23,34.94,10.46,-7.04
2024-11-15 18:50:16.101,-0.31,-0.90,-1.18,-22.52,-88.81,-27.9,13.05,5.43,-13.81,-0.81,-0.25,-0.27,-8.61,134.83,81.24,32.56,19.90,-5.55
2024-11-15 18:50:16.407,-0.91,0.35,-0.11,-14.47,-120.73,30.5,5.47,2.23,-14.50,-0.64,0.81,1.24,-108.28,23.50,-18.19,38.17,11.80,-4.72
2024-11-15 18:50:16.613,-1.49,0.32,0.15,-42.11,106.26,-30.4,7.90,-5.29,-13.26,-1.12,0.24,-0.35,40.65,-85.63,-37.54,34.23,11.67,-7.42
2024-11-15 18:50:17.020,-0.88,0.22,-0.62,45.35,51.64,-58.59,14.94,8.26,-11.02,-1.50,0.64,-0.73,169.19,202.51,-18.19,23.95,16.21,-8.94
2024-11-15 18:50:17.126,-0.28,0.53,-0.94,-25.76,-110.35,0.79,13.27,5.03,-13.21,-0.96,0.09,-0.34,-18.74,151.12,111.39,34.09,19.69,-4.36
2024-11-15 18:50:17.636,-0.98,-0.00,-0.33,-121.15,34.61,0.00,8.19,-2.76,-13.29,-1.08,0.27,-0.29,12.88,-65.98,-41.38,34.97,12.23,-7.46
2024-11-15 18:50:18.143,-0.78,0.21,-0.41,-80.38,-28.75,27.77,14.25,6.27,-12.65,-0.83,-0.30,-0.34,-15.75,119.20,87.04,34.31,19.09,-5.00
2024-11-15 18:50:18.349,-0.81,0.36,-0.03,-69.15,-150.57,30.7,4.04,1.43,-16.55,-2.33,0.29,1.83,2.08,112.37,-6.23,36.61,12.21,-5.05
2024-11-15 18:50:18.655,-1.50,0.23,0.04,-41.02,146.24,-54.3,8.46,-1.21,-12.78,-0.90,0.07,-0.18,39.79,-116.27,-37.60,33.86,11.99,-7.68
2024-11-15 18:50:19.161,-0.23,-0.18,-0.78,-91.67,-104.06,58.2,15.12,6.19,-12.44,-1.40,0.50,-0.61,-43.21,143.37,106.57,30.09,21.74,-3.77
2024-11-15 18:50:19.267,-0.84,0.02,-0.32,-23.56,-156.98,55.6,7.97,3.91,-16.41,-0.04,0.09,-0.88,-69.09,7.26,30.46,36.72,17.88,-3.11
2024-11-15 18:50:19.674,-1.32,0.36,-0.41,-71.35,54.02,-37.11,7.69,-3.32,-13.04,-0.99,0.20,-0.33,-4.21,-63.72,-42.91,34.41,12.54,-6.19
2024-11-15 18:50:20.280,-0.38,-0.37,-0.65,-72.88,-93.93,59.20,13.87,6.19,-11.55,-0.50,0.09,-0.70,-26.67,84.72,46.33,34.50,17.94,-2.31
2024-11-15 18:50:20.586,-0.83,0.11,-0.35,57.13,-110.05,34.00,2.12,1.40,-14.16,-1.58,0.72,2.02,305.60,-190.19,34.24,36.74,11.25,-4.86
2024-11-15 18:50:20.692,-1.48,0.48,-1.83,130.25,148.13,-136.,9.09,-1.76,-12.46,-1.05,0.02,-0.19,25.57,-88.38,-34.48,33.19,11.50,-8.03
2024-11-15 18:50:21.304,-0.87,0.16,-1.56,-34.73,-37.23,9.95,13.10,7.34,-13.11,-0.41,0.04,-0.67,-1.46,101.56,29.60,33.08,18.52,-5.40
2024-11-15 18:50:21.409,-0.77,0.25,-0.11,-72.45,-139.77,47.7,5.18,1.65,-16.52,-1.42,0.27,0.58,5.13,67.50,-17.46,35.86,13.05,-6.15
2024-11-15 18:50:21.816,-1.25,0.86,0.61,-38.70,150.02,-100.,11.90,1.00,-12.17,-0.67,-0.31,-0.21,24.84,-160.40,-17.76,30.20,13.56,-8.54
2024-11-15 18:50:22.222,-1.56,1.07,-1.32,10.74,-108.03,-6.65,11.46,7.69,-14.26,-0.35,-0.13,-0.62,-12.70,137.39,72.33,34.06,19.46,-4.04
2024-11-15 18:50:22.628,-0.89,0.11,0.12,-109.19,-81.24,43.7,2.72,3.43,-16.39,-1.81,-0.45,-0.75,-37.41,-152.53,46.26,36.38,13.42,-6.05
2024-11-15 18:50:23.139,-1.59,-0.93,-0.63,21.18,95.52,-89.29,14.55,7.56,-11.19,-1.66,0.24,-0.49,-36.56,213.56,120.73,28.26,21.41,-5.10
2024-11-15 18:50:23.345,-0.93,0.08,-0.43,-24.11,-158.08,65.2,6.95,5.75,-14.12,0.09,0.08,-1.12,-143.80,-10.68,48.16,35.89,18.16,-2.09
2024-11-15 18:50:23.553,-1.23,-0.00,-0.05,-33.08,-24.23,24.72,5.43,-3.33,-12.15,-0.36,-0.77,-1.15,64.58,8.18,4.46,35.94,11.34,-6.03
2024-11-15 18:50:24.162,-1.19,-0.07,-0.61,58.41,97.47,-75.81,15.43,6.27,-10.41,-1.49,0.12,-0.36,29.36,135.13,74.04,28.85,20.20,-5.55
2024-11-15 18:50:24.367,-0.95,0.01,-0.25,-30.40,-154.05,67.3,5.05,2.59,-14.86,-2.62,-0.10,2.80,85.27,140.20,4.21,36.17,11.52,-5.98
2024-11-15 18:50:24.677,-1.26,0.25,-0.27,-26.49,109.38,-28.1,6.69,-3.52,-11.94,-0.99,0.29,-0.40,10.74,-66.83,-46.57,34.44,10.12,-7.10
2024-11-15 18:50:25.184,-0.72,0.36,-0.40,-50.05,-119.63,36.1,13.31,5.26,-12.24,-1.02,0.18,-0.24,-45.53,144.96,96.31,31.26,19.64,-4.63
2024-11-15 18:50:25.291,-0.89,0.06,-0.22,-55.24,-135.56,51.6,7.20,2.34,-14.36,-0.03,-0.06,-1.13,-126.16,-6.35,58.90,36.66,17.48,-3.36
2024-11-15 18:50:25.697,-1.47,0.34,0.01,-54.63,118.10,-27.7,7.24,-4.26,-12.63,-1.01,0.43,-0.50,-26.43,-97.41,8.67,34.55,9.30,-7.25
2024-11-15 18:50:26.109,-0.95,0.25,-0.54,67.02,78.80,-67.26,13.94,1.15,-9.85,-2.17,0.76,-1.93,265.69,123.54,-9.70,24.55,17.52,-7.21
2024-11-15 18:50:26.317,-1.16,-0.00,-0.85,-2.08,-120.00,28.99,9.36,3.04,-13.46,-0.25,0.01,-0.83,-83.74,36.62,50.72,35.49,16.98,-4.53
2024-11-15 18:50:26.623,-0.98,0.26,-0.09,-75.38,-20.02,22.83,0.51,-4.59,-13.49,-0.58,-0.84,-1.87,84.90,69.46,8.54,36.28,9.41,-4.76
2024-11-15 18:50:27.230,-1.74,-0.35,-0.46,63.17,148.74,-115.4,17.11,6.92,-7.52,-1.36,-0.03,-0.63,-138.67,231.14,78.92,34.16,15.39,-6.09
2024-11-15 18:50:27.435,-0.99,0.52,-0.19,-10.93,-195.37,32.9,9.35,5.26,-14.82,0.13,-0.02,-0.64,-108.46,11.41,28.44,37.74,12.70,-2.58
2024-11-15 18:50:27.641,-1.24,-0.07,0.11,-50.35,-15.69,11.72,6.12,-5.42,-10.57,-0.76,0.79,-0.56,-122.31,77.82,47.36,36.84,10.68,-4.14
2024-11-15 18:50:28.148,-1.70,-0.73,-0.64,35.71,109.62,-87.77,10.94,-0.15,-6.98,-1.47,0.80,-1.20,206.30,168.21,-51.45,26.22,14.14,-3.08
2024-11-15 18:50:28.356,-1.42,0.82,-0.63,-5.68,-110.35,24.84,7.98,3.55,-7.34,-0.68,-0.32,-0.51,13.12,151.37,69.40,29.42,13.83,-2.49
2024-11-15 18:50:28.562,-1.13,-0.05,-0.11,11.54,-58.72,16.54,-0.74,-1.60,-7.28,0.30,-0.75,-3.90,141.60,-57.31,-29.36,30.92,6.67,-3.67
2024-11-15 18:50:28.868,-2.03,-0.15,-0.69,-21.61,133.85,-70.6,4.09,-5.63,-9.29,-0.74,-0.16,-0.19,4.52,-127.62,-8.61,24.67,8.31,-7.56
2024-11-15 18:50:29.474,-0.41,0.36,-1.79,-18.43,-90.94,-11.7,9.18,1.57,-13.40,-0.03,0.14,-0.95,-221.62,-49.74,56.70,32.53,13.15,-5.90
2024-11-15 18:50:29.781,-1.09,-0.04,-0.23,-44.49,-31.07,29.30,0.29,-5.80,-12.05,-1.61,-0.28,-0.68,-11.47,-119.45,61.89,32.03,9.90,-6.56
2024-11-15 18:50:29.889,-1.56,-0.24,-0.54,1.71,156.68,-92.04,10.01,-1.65,-11.16,-0.95,-0.19,-0.19,47.18,-144.65,-3.78,28.64,9.55,-6.92
2024-11-15 18:50:30.295,-2.73,-0.96,-2.33,-4.15,-97.35,2.81,9.97,4.36,-13.37,-0.65,-0.38,-0.54,9.03,133.06,69.70,31.60,18.62,-4.00
2024-11-15 18:50:30.501,-0.86,0.29,-0.05,-9.95,-129.03,39.61,1.70,0.73,-14.38,-2.29,0.42,2.12,-27.77,83.44,-18.74,34.99,10.80,-5.32
2024-11-15 18:50:30.807,-1.58,0.28,0.57,175.11,234.13,-76.4,7.23,-2.64,-12.19,-1.03,0.65,-0.39,-8.30,-110.41,0.18,33.46,10.01,-6.64
2024-11-15 18:50:31.221,-0.54,-0.02,-0.66,81.54,10.13,-46.14,13.90,8.31,-11.25,-1.88,0.36,-1.68,299.32,117.25,6.41,25.68,18.33,-6.87
2024-11-15 18:50:31.427,-1.24,0.40,-1.02,-11.78,-100.40,10.9,5.91,4.75,-15.08,-0.32,-0.01,-0.90,-68.30,39.49,32.78,35.62,17.10,-3.04
2024-11-15 18:50:31.733,-1.23,0.13,0.03,-56.70,-66.04,17.58,-0.61,0.29,-15.47,-0.12,-0.50,-0.87,29.72,-40.77,7.20,34.42,12.43,-5.96
2024-11-15 18:50:31.839,-2.06,-0.85,-0.52,-6.71,137.39,-87.16,9.39,0.93,-11.84,-0.81,0.00,-0.13,33.39,-114.56,-45.90,32.63,12.06,-6.57
