Timestamp,xAcel_L,yAcel_L,zAcel_L,xGyro_L,yGyro_L,zGyro_L,xMag_L,yMag_L,zMag_L,xAcel_R,yAcel_R,zAcel_R,xGyro_R,yGyro_R,zGyro_R,xMag_R,yMag_R,zMag_R
2024-11-15 19:14:34.760,-1.16,0.90,-0.45,1.65,-64.94,37.96,5.32,-4.26,8.14,-1.02,0.09,-0.17,-45.29,169.25,31.68,26.97,-4.70,5.51
2024-11-15 19:14:34.969,-0.92,0.14,-0.19,-29.72,-68.97,20.94,5.59,-4.70,8.00,-0.54,0.33,-0.42,-99.12,-46.33,49.19,28.20,-5.76,8.26
2024-11-15 19:14:35.075,-1.09,-0.07,-0.14,-5.25,-11.78,30.82,5.58,-6.21,7.26,-1.03,-0.07,-0.22,44.25,-41.20,20.39,27.64,-5.77,9.95
2024-11-15 19:14:35.785,-1.30,-0.44,-0.32,-3.97,106.02,-69.76,3.12,-5.43,10.64,-1.22,0.40,0.32,26.06,248.90,-1.04,30.38,-5.40,4.42
2024-11-15 19:14:35.894,-0.98,-0.05,-0.11,-3.05,-84.05,43.27,7.36,-6.51,10.67,-0.83,-0.02,-0.21,5.92,133.91,44.13,32.54,-7.32,4.58
2024-11-15 19:14:36.200,-1.02,0.25,-0.53,19.23,-64.51,27.71,10.71,-9.72,8.00,-1.10,0.31,0.16,-81.60,15.50,-5.80,31.08,-8.96,12.81
2024-11-15 19:14:36.506,-1.11,0.42,1.20,-83.37,102.42,-50.4,5.62,-7.74,13.61,-0.99,-0.04,-0.40,27.40,-74.04,-17.15,32.23,-10.45,9.90
2024-11-15 19:14:37.013,-0.40,-0.17,-0.69,-75.81,-32.04,38.45,10.80,-8.17,9.52,-1.24,0.33,-0.40,-60.85,199.77,77.39,35.38,-5.90,2.69
2024-11-15 19:14:37.118,-1.03,0.15,-0.26,-18.49,-106.75,29.7,11.87,-8.73,8.01,-0.32,0.11,-0.81,-95.34,23.38,8.67,35.93,-7.54,9.78
2024-11-15 19:14:37.425,-1.19,-0.01,-0.01,-12.82,-5.98,21.48,10.41,-8.91,10.60,-1.19,-0.26,-0.50,-49.44,-72.94,43.64,34.27,-5.97,12.41
2024-11-15 19:14:37.633,-1.31,-0.47,-0.33,-11.29,96.98,-62.44,8.42,-4.17,12.95,-0.94,-0.08,-0.15,59.08,-116.46,-4.88,35.02,-5.05,10.73
2024-11-15 19:14:38.041,-1.01,-0.02,-0.19,0.12,-76.23,22.09,11.95,-2.40,12.73,-1.01,0.10,-0.18,-66.41,159.73,57.56,35.49,-4.26,8.47
